T	Origin	Destination	TripTime	Distance
57	3	0	11	21.117666666666665
57	0	1	13	18.411493506493507
57	1	0	12	18.273488372093023
57	0	0	3	4.030909090909091
57	2	3	6	7.152857142857143
57	2	2	2	0.8548148148148148
57	1	1	3	1.4280434782608695
57	1	2	5	3.206296296296296
57	2	0	11	18.347450980392157
57	1	3	4	3.027272727272727
57	3	2	6	7.183333333333334
57	0	2	12	18.719714285714286
57	3	3	1	0.63025
57	0	3	12	20.394
57	3	1	4	2.9092307692307693
57	2	1	5	3.097837837837838
58	0	3	12	20.394
58	0	2	12	18.719714285714286
58	2	3	6	7.152857142857143
58	2	0	11	18.347450980392157
58	3	2	6	7.183333333333334
58	1	0	12	18.273488372093023
58	1	2	5	3.206296296296296
58	0	0	3	4.030909090909091
58	2	1	5	3.097837837837838
58	3	3	1	0.63025
58	0	1	13	18.411493506493507
58	3	0	11	21.117666666666665
58	1	1	3	1.4280434782608695
58	3	1	4	2.9092307692307693
58	2	2	2	0.8548148148148148
58	1	3	4	3.027272727272727
59	3	2	6	7.183333333333334
59	1	2	5	3.206296296296296
59	0	2	12	18.719714285714286
59	1	0	12	18.273488372093023
59	1	3	4	3.027272727272727
59	3	3	1	0.63025
59	1	1	3	1.4280434782608695
59	3	0	11	21.117666666666665
59	2	3	6	7.152857142857143
59	2	2	2	0.8548148148148148
59	2	1	5	3.097837837837838
59	0	0	3	4.030909090909091
59	0	3	12	20.394
59	2	0	11	18.347450980392157
59	0	1	13	18.411493506493507
59	3	1	4	2.9092307692307693
60	3	1	4	3.0265384615384616
60	3	2	6	6.6875
60	1	1	2	0.8825
60	0	0	3	3.48980198019802
60	1	3	4	3.36
60	3	0	12	21.171794871794873
60	2	1	6	3.00046511627907
60	0	3	12	20.422222222222224
60	2	0	12	18.354444444444447
60	2	2	2	0.8785714285714287
60	1	2	6	3.62
60	0	2	12	18.273448275862066
60	0	1	14	18.597
60	3	3	3	1.3909090909090909
60	1	0	13	18.169946808510637
60	2	3	8	6.46
61	0	0	3	3.48980198019802
61	1	2	6	3.62
61	3	1	4	3.0265384615384616
61	3	2	6	6.6875
61	3	0	12	21.171794871794873
61	2	2	2	0.8785714285714287
61	0	2	12	18.273448275862066
61	0	3	12	20.422222222222224
61	0	1	14	18.597
61	1	0	13	18.169946808510637
61	2	1	6	3.00046511627907
61	1	3	4	3.36
61	1	1	2	0.8825
61	3	3	3	1.3909090909090909
61	2	3	8	6.46
61	2	0	12	18.354444444444447
62	3	2	6	6.6875
62	2	1	6	3.00046511627907
62	1	1	2	0.8825
62	3	3	3	1.3909090909090909
62	0	1	14	18.597
62	1	0	13	18.169946808510637
62	0	0	3	3.48980198019802
62	1	3	4	3.36
62	0	3	12	20.422222222222224
62	1	2	6	3.62
62	0	2	12	18.273448275862066
62	3	1	4	3.0265384615384616
62	2	0	12	18.354444444444447
62	2	3	8	6.46
62	2	2	2	0.8785714285714287
62	3	0	12	21.171794871794873
63	3	0	12	21.171794871794873
63	1	2	6	3.62
63	3	2	6	6.6875
63	1	1	2	0.8825
63	2	3	8	6.46
63	3	1	4	3.0265384615384616
63	0	2	12	18.273448275862066
63	2	0	12	18.354444444444447
63	1	0	13	18.169946808510637
63	0	0	3	3.48980198019802
63	1	3	4	3.36
63	2	1	6	3.00046511627907
63	3	3	3	1.3909090909090909
63	2	2	2	0.8785714285714287
63	0	1	14	18.597
63	0	3	12	20.422222222222224
64	1	1	2	0.8825
64	1	0	13	18.169946808510637
64	3	2	6	6.6875
64	2	1	6	3.00046511627907
64	1	2	6	3.62
64	0	0	3	3.48980198019802
64	2	2	2	0.8785714285714287
64	3	1	4	3.0265384615384616
64	0	3	12	20.422222222222224
64	2	0	12	18.354444444444447
64	0	2	12	18.273448275862066
64	3	0	12	21.171794871794873
64	1	3	4	3.36
64	0	1	14	18.597
64	2	3	8	6.46
64	3	3	3	1.3909090909090909
65	1	0	13	18.169946808510637
65	2	0	12	18.354444444444447
65	2	1	6	3.00046511627907
65	0	0	3	3.48980198019802
65	2	2	2	0.8785714285714287
65	3	1	4	3.0265384615384616
65	2	3	8	6.46
65	3	2	6	6.6875
65	1	3	4	3.36
65	3	0	12	21.171794871794873
65	1	2	6	3.62
65	3	3	3	1.3909090909090909
65	0	2	12	18.273448275862066
65	0	1	14	18.597
65	1	1	2	0.8825
65	0	3	12	20.422222222222224
66	0	1	14	18.597
66	0	0	3	3.48980198019802
66	1	0	13	18.169946808510637
66	1	3	4	3.36
66	3	2	6	6.6875
66	3	3	3	1.3909090909090909
66	0	2	12	18.273448275862066
66	1	2	6	3.62
66	2	2	2	0.8785714285714287
66	2	3	8	6.46
66	2	0	12	18.354444444444447
66	3	1	4	3.0265384615384616
66	0	3	12	20.422222222222224
66	1	1	2	0.8825
66	3	0	12	21.171794871794873
66	2	1	6	3.00046511627907
67	1	2	6	3.62
67	2	3	8	6.46
67	2	0	12	18.354444444444447
67	3	3	3	1.3909090909090909
67	3	1	4	3.0265384615384616
67	1	3	4	3.36
67	0	0	3	3.48980198019802
67	0	1	14	18.597
67	0	3	12	20.422222222222224
67	2	1	6	3.00046511627907
67	1	1	2	0.8825
67	0	2	12	18.273448275862066
67	1	0	13	18.169946808510637
67	3	2	6	6.6875
67	3	0	12	21.171794871794873
67	2	2	2	0.8785714285714287
68	3	0	12	21.171794871794873
68	0	3	12	20.422222222222224
68	2	0	12	18.354444444444447
68	3	3	3	1.3909090909090909
68	1	2	6	3.62
68	1	1	2	0.8825
68	3	1	4	3.0265384615384616
68	1	3	4	3.36
68	2	2	2	0.8785714285714287
68	0	0	3	3.48980198019802
68	0	1	14	18.597
68	1	0	13	18.169946808510637
68	2	1	6	3.00046511627907
68	2	3	8	6.46
68	0	2	12	18.273448275862066
68	3	2	6	6.6875
69	1	2	6	3.62
69	1	1	2	0.8825
69	1	0	13	18.169946808510637
69	0	0	3	3.48980198019802
69	2	0	12	18.354444444444447
69	1	3	4	3.36
69	0	2	12	18.273448275862066
69	3	0	12	21.171794871794873
69	3	1	4	3.0265384615384616
69	2	2	2	0.8785714285714287
69	0	3	12	20.422222222222224
69	2	1	6	3.00046511627907
69	2	3	8	6.46
69	3	2	6	6.6875
69	0	1	14	18.597
69	3	3	3	1.3909090909090909
70	2	1	6	3.00046511627907
70	0	2	12	18.273448275862066
70	0	1	14	18.597
70	3	2	6	6.6875
70	0	3	12	20.422222222222224
70	2	0	12	18.354444444444447
70	0	0	3	3.48980198019802
70	3	3	3	1.3909090909090909
70	1	2	6	3.62
70	2	2	2	0.8785714285714287
70	3	0	12	21.171794871794873
70	1	0	13	18.169946808510637
70	2	3	8	6.46
70	1	3	4	3.36
70	1	1	2	0.8825
70	3	1	4	3.0265384615384616
71	1	3	4	3.36
71	1	0	13	18.169946808510637
71	3	2	6	6.6875
71	3	3	3	1.3909090909090909
71	1	2	6	3.62
71	3	1	4	3.0265384615384616
71	0	1	14	18.597
71	2	0	12	18.354444444444447
71	0	2	12	18.273448275862066
71	0	3	12	20.422222222222224
71	1	1	2	0.8825
71	0	0	3	3.48980198019802
71	2	3	8	6.46
71	3	0	12	21.171794871794873
71	2	1	6	3.00046511627907
71	2	2	2	0.8785714285714287
72	0	1	13	18.183500000000002
72	2	0	13	18.12609195402299
72	2	1	6	3.1759375
72	1	2	5	3.3007692307692307
72	3	0	14	20.788249999999998
72	3	2	7	6.92125
72	0	2	11	18.608039215686276
72	0	3	12	20.3
72	1	1	3	1.7969014084507042
72	3	3	3	2.6171794871794876
72	1	0	14	18.121494845360825
72	3	1	4	3.1052
72	2	3	7	6.386
72	2	2	2	1.6482926829268292
72	0	0	2	3.064695652173913
72	1	3	4	3.0828571428571427
73	1	2	5	3.3007692307692307
73	1	3	4	3.0828571428571427
73	1	0	14	18.121494845360825
73	3	2	7	6.92125
73	2	3	7	6.386
73	2	2	2	1.6482926829268292
73	0	1	13	18.183500000000002
73	3	1	4	3.1052
73	0	2	11	18.608039215686276
73	3	3	3	2.6171794871794876
73	2	1	6	3.1759375
73	3	0	14	20.788249999999998
73	0	0	2	3.064695652173913
73	1	1	3	1.7969014084507042
73	2	0	13	18.12609195402299
73	0	3	12	20.3
74	0	1	13	18.183500000000002
74	3	0	14	20.788249999999998
74	2	0	13	18.12609195402299
74	2	3	7	6.386
74	2	1	6	3.1759375
74	1	3	4	3.0828571428571427
74	2	2	2	1.6482926829268292
74	0	3	12	20.3
74	0	0	2	3.064695652173913
74	1	2	5	3.3007692307692307
74	3	1	4	3.1052
74	1	1	3	1.7969014084507042
74	3	2	7	6.92125
74	3	3	3	2.6171794871794876
74	1	0	14	18.121494845360825
74	0	2	11	18.608039215686276
75	1	2	5	3.3007692307692307
75	2	1	6	3.1759375
75	3	0	14	20.788249999999998
75	2	3	7	6.386
75	1	3	4	3.0828571428571427
75	2	0	13	18.12609195402299
75	2	2	2	1.6482926829268292
75	0	3	12	20.3
75	1	0	14	18.121494845360825
75	3	1	4	3.1052
75	0	0	2	3.064695652173913
75	0	1	13	18.183500000000002
75	1	1	3	1.7969014084507042
75	0	2	11	18.608039215686276
75	3	3	3	2.6171794871794876
75	3	2	7	6.92125
76	1	0	14	18.121494845360825
76	0	1	13	18.183500000000002
76	3	2	7	6.92125
76	3	1	4	3.1052
76	2	3	7	6.386
76	2	2	2	1.6482926829268292
76	1	1	3	1.7969014084507042
76	1	2	5	3.3007692307692307
76	0	0	2	3.064695652173913
76	2	0	13	18.12609195402299
76	0	3	12	20.3
76	3	3	3	2.6171794871794876
76	1	3	4	3.0828571428571427
76	3	0	14	20.788249999999998
76	0	2	11	18.608039215686276
76	2	1	6	3.1759375
77	0	1	13	18.183500000000002
77	0	0	2	3.064695652173913
77	2	2	2	1.6482926829268292
77	3	3	3	2.6171794871794876
77	1	1	3	1.7969014084507042
77	0	2	11	18.608039215686276
77	3	2	7	6.92125
77	0	3	12	20.3
77	2	1	6	3.1759375
77	2	0	13	18.12609195402299
77	3	1	4	3.1052
77	1	0	14	18.121494845360825
77	1	3	4	3.0828571428571427
77	1	2	5	3.3007692307692307
77	3	0	14	20.788249999999998
77	2	3	7	6.386
78	2	2	2	1.6482926829268292
78	2	0	13	18.12609195402299
78	2	1	6	3.1759375
78	1	3	4	3.0828571428571427
78	3	2	7	6.92125
78	1	0	14	18.121494845360825
78	0	0	2	3.064695652173913
78	3	1	4	3.1052
78	0	1	13	18.183500000000002
78	3	0	14	20.788249999999998
78	0	3	12	20.3
78	1	1	3	1.7969014084507042
78	1	2	5	3.3007692307692307
78	2	3	7	6.386
78	3	3	3	2.6171794871794876
78	0	2	11	18.608039215686276
79	0	0	2	3.064695652173913
79	1	0	14	18.121494845360825
79	0	2	11	18.608039215686276
79	1	1	3	1.7969014084507042
79	0	3	12	20.3
79	1	2	5	3.3007692307692307
79	0	1	13	18.183500000000002
79	3	3	3	2.6171794871794876
79	2	3	7	6.386
79	2	1	6	3.1759375
79	3	2	7	6.92125
79	2	2	2	1.6482926829268292
79	3	0	14	20.788249999999998
79	3	1	4	3.1052
79	1	3	4	3.0828571428571427
79	2	0	13	18.12609195402299
80	2	1	6	3.1759375
80	0	2	11	18.608039215686276
80	1	3	4	3.0828571428571427
80	2	0	13	18.12609195402299
80	3	2	7	6.92125
80	3	0	14	20.788249999999998
80	0	1	13	18.183500000000002
80	2	2	2	1.6482926829268292
80	3	1	4	3.1052
80	0	0	2	3.064695652173913
80	1	1	3	1.7969014084507042
80	3	3	3	2.6171794871794876
80	1	2	5	3.3007692307692307
80	1	0	14	18.121494845360825
80	2	3	7	6.386
80	0	3	12	20.3
81	3	0	14	20.788249999999998
81	3	3	3	2.6171794871794876
81	2	3	7	6.386
81	0	1	13	18.183500000000002
81	1	3	4	3.0828571428571427
81	1	0	14	18.121494845360825
81	0	2	11	18.608039215686276
81	2	2	2	1.6482926829268292
81	3	1	4	3.1052
81	1	1	3	1.7969014084507042
81	3	2	7	6.92125
81	2	1	6	3.1759375
81	1	2	5	3.3007692307692307
81	0	3	12	20.3
81	0	0	2	3.064695652173913
81	2	0	13	18.12609195402299
82	3	2	7	6.92125
82	1	1	3	1.7969014084507042
82	2	3	7	6.386
82	3	0	14	20.788249999999998
82	2	2	2	1.6482926829268292
82	0	1	13	18.183500000000002
82	2	1	6	3.1759375
82	0	2	11	18.608039215686276
82	2	0	13	18.12609195402299
82	0	3	12	20.3
82	3	3	3	2.6171794871794876
82	1	0	14	18.121494845360825
82	1	3	4	3.0828571428571427
82	3	1	4	3.1052
82	1	2	5	3.3007692307692307
82	0	0	2	3.064695652173913
83	2	2	2	1.6482926829268292
83	2	3	7	6.386
83	1	2	5	3.3007692307692307
83	0	0	2	3.064695652173913
83	2	0	13	18.12609195402299
83	1	3	4	3.0828571428571427
83	0	1	13	18.183500000000002
83	3	3	3	2.6171794871794876
83	3	1	4	3.1052
83	1	1	3	1.7969014084507042
83	0	2	11	18.608039215686276
83	3	0	14	20.788249999999998
83	1	0	14	18.121494845360825
83	3	2	7	6.92125
83	2	1	6	3.1759375
83	0	3	12	20.3
84	1	1	3	1.6088059701492536
84	3	2	7	6.936
84	2	0	14	17.87421568627451
84	2	2	1	0.8515277777777778
84	1	2	5	3.0574999999999997
84	0	2	11	18.323661971830987
84	2	1	5	3.1033333333333335
84	3	3	2	2.72044776119403
84	2	3	7	6.707142857142857
84	0	3	11	20.364814814814817
84	1	3	4	3.2030000000000003
84	3	0	15	20.5465
84	0	1	13	18.262857142857143
84	1	0	15	17.890813953488372
84	3	1	4	3.0230434782608695
84	0	0	3	3.999352941176471
85	2	0	14	17.87421568627451
85	2	3	7	6.707142857142857
85	3	2	7	6.936
85	0	2	11	18.323661971830987
85	1	0	15	17.890813953488372
85	1	1	3	1.6088059701492536
85	2	2	1	0.8515277777777778
85	3	3	2	2.72044776119403
85	0	0	3	3.999352941176471
85	2	1	5	3.1033333333333335
85	0	3	11	20.364814814814817
85	1	3	4	3.2030000000000003
85	3	0	15	20.5465
85	0	1	13	18.262857142857143
85	3	1	4	3.0230434782608695
85	1	2	5	3.0574999999999997
86	3	1	4	3.0230434782608695
86	2	1	5	3.1033333333333335
86	3	0	15	20.5465
86	1	1	3	1.6088059701492536
86	0	0	3	3.999352941176471
86	2	3	7	6.707142857142857
86	3	3	2	2.72044776119403
86	2	0	14	17.87421568627451
86	0	2	11	18.323661971830987
86	1	3	4	3.2030000000000003
86	0	1	13	18.262857142857143
86	1	0	15	17.890813953488372
86	0	3	11	20.364814814814817
86	3	2	7	6.936
86	2	2	1	0.8515277777777778
86	1	2	5	3.0574999999999997
87	1	2	5	3.0574999999999997
87	0	3	11	20.364814814814817
87	0	2	11	18.323661971830987
87	2	1	5	3.1033333333333335
87	1	1	3	1.6088059701492536
87	0	1	13	18.262857142857143
87	1	0	15	17.890813953488372
87	2	2	1	0.8515277777777778
87	3	3	2	2.72044776119403
87	3	0	15	20.5465
87	0	0	3	3.999352941176471
87	3	2	7	6.936
87	2	3	7	6.707142857142857
87	1	3	4	3.2030000000000003
87	3	1	4	3.0230434782608695
87	2	0	14	17.87421568627451
88	3	2	7	6.936
88	2	1	5	3.1033333333333335
88	3	0	15	20.5465
88	0	3	11	20.364814814814817
88	0	1	13	18.262857142857143
88	0	0	3	3.999352941176471
88	0	2	11	18.323661971830987
88	3	1	4	3.0230434782608695
88	1	1	3	1.6088059701492536
88	1	2	5	3.0574999999999997
88	2	0	14	17.87421568627451
88	2	3	7	6.707142857142857
88	2	2	1	0.8515277777777778
88	1	0	15	17.890813953488372
88	1	3	4	3.2030000000000003
88	3	3	2	2.72044776119403
89	3	2	7	6.936
89	1	3	4	3.2030000000000003
89	1	1	3	1.6088059701492536
89	1	0	15	17.890813953488372
89	0	1	13	18.262857142857143
89	0	2	11	18.323661971830987
89	1	2	5	3.0574999999999997
89	2	2	1	0.8515277777777778
89	2	1	5	3.1033333333333335
89	3	1	4	3.0230434782608695
89	0	0	3	3.999352941176471
89	2	3	7	6.707142857142857
89	0	3	11	20.364814814814817
89	2	0	14	17.87421568627451
89	3	0	15	20.5465
89	3	3	2	2.72044776119403
90	2	0	14	17.87421568627451
90	0	1	13	18.262857142857143
90	1	3	4	3.2030000000000003
90	1	1	3	1.6088059701492536
90	0	0	3	3.999352941176471
90	3	3	2	2.72044776119403
90	0	2	11	18.323661971830987
90	2	2	1	0.8515277777777778
90	0	3	11	20.364814814814817
90	3	0	15	20.5465
90	3	1	4	3.0230434782608695
90	2	3	7	6.707142857142857
90	3	2	7	6.936
90	1	0	15	17.890813953488372
90	2	1	5	3.1033333333333335
90	1	2	5	3.0574999999999997
91	3	2	7	6.936
91	2	2	1	0.8515277777777778
91	0	1	13	18.262857142857143
91	3	1	4	3.0230434782608695
91	0	3	11	20.364814814814817
91	0	2	11	18.323661971830987
91	2	1	5	3.1033333333333335
91	3	3	2	2.72044776119403
91	0	0	3	3.999352941176471
91	1	1	3	1.6088059701492536
91	2	3	7	6.707142857142857
91	3	0	15	20.5465
91	1	3	4	3.2030000000000003
91	2	0	14	17.87421568627451
91	1	0	15	17.890813953488372
91	1	2	5	3.0574999999999997
92	0	0	3	3.999352941176471
92	0	2	11	18.323661971830987
92	0	1	13	18.262857142857143
92	3	2	7	6.936
92	1	2	5	3.0574999999999997
92	1	1	3	1.6088059701492536
92	1	0	15	17.890813953488372
92	2	1	5	3.1033333333333335
92	2	2	1	0.8515277777777778
92	3	1	4	3.0230434782608695
92	3	0	15	20.5465
92	0	3	11	20.364814814814817
92	2	0	14	17.87421568627451
92	1	3	4	3.2030000000000003
92	2	3	7	6.707142857142857
92	3	3	2	2.72044776119403
93	0	3	11	20.364814814814817
93	1	3	4	3.2030000000000003
93	2	0	14	17.87421568627451
93	2	2	1	0.8515277777777778
93	0	2	11	18.323661971830987
93	3	3	2	2.72044776119403
93	3	2	7	6.936
93	2	3	7	6.707142857142857
93	1	0	15	17.890813953488372
93	3	0	15	20.5465
93	1	2	5	3.0574999999999997
93	0	0	3	3.999352941176471
93	3	1	4	3.0230434782608695
93	1	1	3	1.6088059701492536
93	2	1	5	3.1033333333333335
93	0	1	13	18.262857142857143
94	3	1	4	3.0230434782608695
94	3	2	7	6.936
94	0	0	3	3.999352941176471
94	0	2	11	18.323661971830987
94	1	2	5	3.0574999999999997
94	2	0	14	17.87421568627451
94	2	1	5	3.1033333333333335
94	2	2	1	0.8515277777777778
94	3	0	15	20.5465
94	0	3	11	20.364814814814817
94	1	3	4	3.2030000000000003
94	1	0	15	17.890813953488372
94	1	1	3	1.6088059701492536
94	0	1	13	18.262857142857143
94	3	3	2	2.72044776119403
94	2	3	7	6.707142857142857
95	2	3	7	6.707142857142857
95	2	2	1	0.8515277777777778
95	1	1	3	1.6088059701492536
95	0	3	11	20.364814814814817
95	0	0	3	3.999352941176471
95	0	2	11	18.323661971830987
95	0	1	13	18.262857142857143
95	2	0	14	17.87421568627451
95	1	0	15	17.890813953488372
95	1	3	4	3.2030000000000003
95	2	1	5	3.1033333333333335
95	1	2	5	3.0574999999999997
95	3	1	4	3.0230434782608695
95	3	2	7	6.936
95	3	3	2	2.72044776119403
95	3	0	15	20.5465
96	0	2	11	18.274912280701756
96	0	1	12	18.330092592592592
96	2	1	5	3.1144736842105263
96	2	2	2	1.9977966101694915
96	3	3	1	0.7726666666666667
96	1	0	15	17.926714285714283
96	3	0	15	20.238055555555558
96	2	0	15	17.862142857142857
96	1	3	3	2.8280645161290323
96	3	1	3	2.7506666666666666
96	3	2	6	6.9479999999999995
96	2	3	7	6.105555555555556
96	1	2	5	3.0767924528301887
96	0	3	11	20.722619047619048
96	0	0	2	2.7090816326530613
96	1	1	3	0.9320238095238096
97	1	2	5	3.0767924528301887
97	1	1	3	0.9320238095238096
97	3	3	1	0.7726666666666667
97	0	2	11	18.274912280701756
97	2	0	15	17.862142857142857
97	1	0	15	17.926714285714283
97	2	2	2	1.9977966101694915
97	2	3	7	6.105555555555556
97	0	1	12	18.330092592592592
97	3	0	15	20.238055555555558
97	3	2	6	6.9479999999999995
97	3	1	3	2.7506666666666666
97	1	3	3	2.8280645161290323
97	0	3	11	20.722619047619048
97	0	0	2	2.7090816326530613
97	2	1	5	3.1144736842105263
98	1	2	5	3.0767924528301887
98	1	1	3	0.9320238095238096
98	3	0	15	20.238055555555558
98	0	0	2	2.7090816326530613
98	0	2	11	18.274912280701756
98	3	2	6	6.9479999999999995
98	1	0	15	17.926714285714283
98	2	0	15	17.862142857142857
98	3	1	3	2.7506666666666666
98	0	3	11	20.722619047619048
98	0	1	12	18.330092592592592
98	3	3	1	0.7726666666666667
98	1	3	3	2.8280645161290323
98	2	1	5	3.1144736842105263
98	2	2	2	1.9977966101694915
98	2	3	7	6.105555555555556
99	0	0	2	2.7090816326530613
99	0	1	12	18.330092592592592
99	0	2	11	18.274912280701756
99	2	3	7	6.105555555555556
99	1	0	15	17.926714285714283
99	3	3	1	0.7726666666666667
99	3	1	3	2.7506666666666666
99	3	0	15	20.238055555555558
99	0	3	11	20.722619047619048
99	1	1	3	0.9320238095238096
99	2	2	2	1.9977966101694915
99	3	2	6	6.9479999999999995
99	1	2	5	3.0767924528301887
99	2	1	5	3.1144736842105263
99	2	0	15	17.862142857142857
99	1	3	3	2.8280645161290323
100	1	3	3	2.8280645161290323
100	2	0	15	17.862142857142857
100	2	2	2	1.9977966101694915
100	3	0	15	20.238055555555558
100	2	3	7	6.105555555555556
100	2	1	5	3.1144736842105263
100	0	3	11	20.722619047619048
100	3	1	3	2.7506666666666666
100	0	2	11	18.274912280701756
100	3	3	1	0.7726666666666667
100	3	2	6	6.9479999999999995
100	1	0	15	17.926714285714283
100	1	1	3	0.9320238095238096
100	0	0	2	2.7090816326530613
100	1	2	5	3.0767924528301887
100	0	1	12	18.330092592592592
101	2	0	15	17.862142857142857
101	1	0	15	17.926714285714283
101	2	3	7	6.105555555555556
101	1	1	3	0.9320238095238096
101	0	3	11	20.722619047619048
101	0	0	2	2.7090816326530613
101	1	2	5	3.0767924528301887
101	0	2	11	18.274912280701756
101	0	1	12	18.330092592592592
101	1	3	3	2.8280645161290323
101	3	3	1	0.7726666666666667
101	3	2	6	6.9479999999999995
101	2	2	2	1.9977966101694915
101	3	1	3	2.7506666666666666
101	3	0	15	20.238055555555558
101	2	1	5	3.1144736842105263
102	0	2	11	18.274912280701756
102	3	1	3	2.7506666666666666
102	3	0	15	20.238055555555558
102	3	2	6	6.9479999999999995
102	3	3	1	0.7726666666666667
102	2	3	7	6.105555555555556
102	1	3	3	2.8280645161290323
102	1	1	3	0.9320238095238096
102	2	0	15	17.862142857142857
102	2	1	5	3.1144736842105263
102	1	0	15	17.926714285714283
102	1	2	5	3.0767924528301887
102	0	1	12	18.330092592592592
102	2	2	2	1.9977966101694915
102	0	3	11	20.722619047619048
102	0	0	2	2.7090816326530613
103	2	3	7	6.105555555555556
103	3	1	3	2.7506666666666666
103	3	0	15	20.238055555555558
103	3	2	6	6.9479999999999995
103	0	1	12	18.330092592592592
103	0	0	2	2.7090816326530613
103	2	1	5	3.1144736842105263
103	0	3	11	20.722619047619048
103	2	0	15	17.862142857142857
103	1	3	3	2.8280645161290323
103	0	2	11	18.274912280701756
103	1	2	5	3.0767924528301887
103	1	1	3	0.9320238095238096
103	1	0	15	17.926714285714283
103	2	2	2	1.9977966101694915
103	3	3	1	0.7726666666666667
104	3	3	1	0.7726666666666667
104	2	3	7	6.105555555555556
104	3	2	6	6.9479999999999995
104	3	0	15	20.238055555555558
104	3	1	3	2.7506666666666666
104	2	1	5	3.1144736842105263
104	0	3	11	20.722619047619048
104	0	1	12	18.330092592592592
104	1	3	3	2.8280645161290323
104	1	2	5	3.0767924528301887
104	0	0	2	2.7090816326530613
104	1	1	3	0.9320238095238096
104	0	2	11	18.274912280701756
104	2	2	2	1.9977966101694915
104	1	0	15	17.926714285714283
104	2	0	15	17.862142857142857
105	2	3	7	6.105555555555556
105	1	3	3	2.8280645161290323
105	2	2	2	1.9977966101694915
105	2	0	15	17.862142857142857
105	0	1	12	18.330092592592592
105	1	2	5	3.0767924528301887
105	3	0	15	20.238055555555558
105	2	1	5	3.1144736842105263
105	3	1	3	2.7506666666666666
105	0	0	2	2.7090816326530613
105	1	1	3	0.9320238095238096
105	0	3	11	20.722619047619048
105	3	2	6	6.9479999999999995
105	0	2	11	18.274912280701756
105	1	0	15	17.926714285714283
105	3	3	1	0.7726666666666667
106	1	0	15	17.926714285714283
106	2	1	5	3.1144736842105263
106	0	2	11	18.274912280701756
106	0	0	2	2.7090816326530613
106	2	3	7	6.105555555555556
106	2	0	15	17.862142857142857
106	3	0	15	20.238055555555558
106	0	3	11	20.722619047619048
106	3	1	3	2.7506666666666666
106	3	3	1	0.7726666666666667
106	0	1	12	18.330092592592592
106	1	2	5	3.0767924528301887
106	3	2	6	6.9479999999999995
106	1	1	3	0.9320238095238096
106	1	3	3	2.8280645161290323
106	2	2	2	1.9977966101694915
107	1	3	3	2.8280645161290323
107	3	2	6	6.9479999999999995
107	2	1	5	3.1144736842105263
107	1	2	5	3.0767924528301887
107	3	3	1	0.7726666666666667
107	3	1	3	2.7506666666666666
107	0	0	2	2.7090816326530613
107	2	2	2	1.9977966101694915
107	2	3	7	6.105555555555556
107	0	1	12	18.330092592592592
107	1	1	3	0.9320238095238096
107	2	0	15	17.862142857142857
107	3	0	15	20.238055555555558
107	1	0	15	17.926714285714283
107	0	2	11	18.274912280701756
107	0	3	11	20.722619047619048
108	3	1	4	2.8133333333333335
108	3	0	13	20.062105263157896
108	0	0	2	3.2759529411764707
108	3	2	6	6.83
108	0	2	11	18.850684931506848
108	0	1	12	18.17340782122905
108	1	0	15	18.15558823529412
108	3	3	1	0.7980769230769231
108	2	3	6	6.5675
108	1	3	3	2.8950515463917523
108	2	1	5	3.0868253968253967
108	1	2	5	3.0514782608695654
108	2	0	13	17.84901639344262
108	0	3	11	20.42736842105263
108	2	2	2	1.8842424242424245
108	1	1	2	0.9240916666666666
109	0	1	12	18.17340782122905
109	0	2	11	18.850684931506848
109	2	3	6	6.5675
109	3	2	6	6.83
109	3	0	13	20.062105263157896
109	0	0	2	3.2759529411764707
109	1	1	2	0.9240916666666666
109	2	2	2	1.8842424242424245
109	1	2	5	3.0514782608695654
109	0	3	11	20.42736842105263
109	3	3	1	0.7980769230769231
109	2	1	5	3.0868253968253967
109	1	0	15	18.15558823529412
109	2	0	13	17.84901639344262
109	1	3	3	2.8950515463917523
109	3	1	4	2.8133333333333335
110	3	0	13	20.062105263157896
110	2	2	2	1.8842424242424245
110	0	2	11	18.850684931506848
110	2	3	6	6.5675
110	1	1	2	0.9240916666666666
110	3	1	4	2.8133333333333335
110	2	0	13	17.84901639344262
110	0	3	11	20.42736842105263
110	1	3	3	2.8950515463917523
110	1	0	15	18.15558823529412
110	3	3	1	0.7980769230769231
110	2	1	5	3.0868253968253967
110	3	2	6	6.83
110	1	2	5	3.0514782608695654
110	0	0	2	3.2759529411764707
110	0	1	12	18.17340782122905
111	1	2	5	3.0514782608695654
111	1	1	2	0.9240916666666666
111	0	1	12	18.17340782122905
111	2	3	6	6.5675
111	0	0	2	3.2759529411764707
111	2	2	2	1.8842424242424245
111	3	1	4	2.8133333333333335
111	1	0	15	18.15558823529412
111	0	2	11	18.850684931506848
111	3	2	6	6.83
111	2	1	5	3.0868253968253967
111	3	0	13	20.062105263157896
111	0	3	11	20.42736842105263
111	1	3	3	2.8950515463917523
111	3	3	1	0.7980769230769231
111	2	0	13	17.84901639344262
112	0	3	11	20.42736842105263
112	1	0	15	18.15558823529412
112	1	1	2	0.9240916666666666
112	1	2	5	3.0514782608695654
112	0	1	12	18.17340782122905
112	1	3	3	2.8950515463917523
112	0	2	11	18.850684931506848
112	2	3	6	6.5675
112	0	0	2	3.2759529411764707
112	3	3	1	0.7980769230769231
