t,num_new_requests,frac_requests_fulfilled,frac_passenger-carrying_cars,frac_rerouting_cars,frac_charging_cars,frac_idling_cars,num_fulfilled_requests,num_queued_requests,num_abandoned_requests,frac_battery_cars_0,frac_battery_cars_1,frac_battery_cars_2,frac_battery_cars_3,frac_battery_cars_4,frac_battery_cars_5,frac_battery_cars_6,frac_battery_cars_7,frac_battery_cars_8,frac_battery_cars_9,num_trip_requests_0,num_cars_region_0,num_charging_cars_region_0,num_trip_requests_1,num_cars_region_1,num_charging_cars_region_1,num_trip_requests_2,num_cars_region_2,num_charging_cars_region_2,num_trip_requests_3,num_cars_region_3,num_charging_cars_region_3,num_trip_requests_4,num_cars_region_4,num_charging_cars_region_4,trial
250,35.0,0.5326923076923077,0.74,0.21000000000000002,0.05,0.0,27.0,17.5,6.5,0.895,0.095,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.5,1.5,1.95,6.5,9.0,3.8,2.5,4.0,1.9,8.5,4.0,0.95,0.5
251,42.5,0.5725806451612903,0.765,0.16999999999999998,0.065,0.0,34.5,21.0,4.5,0.87,0.12000000000000001,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.95,21.0,4.0,4.75,8.0,4.0,1.9,5.5,4.5,0.0,7.5,3.0,2.95,0.5
252,34.0,0.579940417080437,0.8049999999999999,0.135,0.06,0.0,32.0,17.0,6.0,0.83,0.16,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,16.5,4.0,1.0,10.0,4.5,1.0,3.0,1.0,1.0,4.0,6.0,4.8,0.5
253,37.0,0.4840041279669762,0.715,0.245,0.04,0.0,26.0,21.5,6.5,0.785,0.20500000000000002,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,22.0,2.0,1.0,7.5,3.0,2.8499999999999996,2.0,3.5,0.95,3.5,4.5,1.9,0.5
254,33.5,0.5162393162393163,0.69,0.235,0.07500000000000001,0.0,28.0,17.5,9.5,0.8,0.195,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,18.5,2.0,1.9,7.0,4.5,2.0,2.0,6.5,1.95,4.5,10.5,3.0,0.5
255,43.5,0.5002690341673393,0.72,0.22499999999999998,0.05500000000000001,0.0,30.5,23.5,7.0,0.76,0.22999999999999998,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,3.0,2.0,10.0,4.5,2.9,6.0,3.0,0.0,4.0,7.5,1.95,0.5
256,35.0,0.5750733137829912,0.77,0.195,0.035,0.0,34.0,19.0,5.5,0.755,0.235,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,4.0,2.0,7.5,2.5,0.0,0.5,1.0,1.9,7.5,5.5,0.95,0.5
257,32.0,0.5706018518518519,0.775,0.18,0.045,0.0,29.5,14.5,7.0,0.775,0.215,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,17.0,4.0,2.0,3.5,3.5,2.0,4.0,2.5,0.95,6.0,5.0,0.0,0.5
258,43.5,0.5618495391019923,0.765,0.175,0.060000000000000005,0.0,32.5,21.0,4.5,0.8,0.19,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,24.0,4.0,2.9,6.5,7.0,3.8,4.0,3.0,1.0,6.0,4.5,1.9,0.5
259,32.5,0.5674435028248588,0.74,0.22000000000000003,0.04,0.0,30.5,15.0,8.0,0.795,0.195,0.005,0.0,0.005,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,15.5,2.5,0.95,6.0,5.0,0.0,2.5,6.5,2.9,7.0,4.0,2.8499999999999996,0.5
260,37.5,0.5333817126269956,0.74,0.215,0.045,0.0,28.0,17.5,7.0,0.8,0.185,0.005,0.005,0.005,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,1.5,1.0,6.0,4.0,2.9,3.0,4.0,0.95,5.5,5.5,1.9,0.5
261,30.5,0.6224221149627029,0.715,0.21500000000000002,0.07,0.0,29.5,15.0,3.5,0.785,0.2,0.005,0.005,0.005,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,17.5,3.0,2.9,4.5,5.0,2.95,1.5,2.0,1.95,5.5,7.0,1.0,0.5
262,43.5,0.5480093676814988,0.73,0.245,0.025,0.0,32.0,18.0,8.5,0.78,0.20500000000000002,0.005,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,21.5,2.5,0.95,10.5,7.0,0.0,4.5,3.5,1.9,6.5,8.5,1.9,0.5
263,33.0,0.5868055555555556,0.735,0.22,0.045000000000000005,0.0,30.0,17.5,3.5,0.825,0.15500000000000003,0.01,0.005,0.005,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,14.5,2.5,3.8,8.5,0.0,0.0,4.5,2.5,0.95,2.5,11.5,2.9,0.5
264,37.0,0.6425925925925926,0.785,0.18,0.035,0.0,35.0,15.5,4.0,0.815,0.165,0.01,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,24.0,2.5,0.95,4.5,1.5,1.95,4.5,2.0,0.0,3.5,11.5,1.95,0.5
265,41.0,0.5849621689785625,0.8,0.16,0.04,0.0,33.0,20.5,3.0,0.815,0.165,0.01,0.005,0.005,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,23.5,2.0,2.8499999999999996,8.5,2.5,1.0,3.0,3.5,0.0,4.5,5.5,1.95,0.5
266,35.5,0.5922532947605271,0.75,0.21500000000000002,0.035,0.0,32.5,16.0,7.5,0.825,0.155,0.015,0.005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,2.5,1.0,8.5,2.0,0.95,3.5,2.5,0.95,6.5,9.0,1.95,0.5
267,29.0,0.7224999999999999,0.74,0.21500000000000002,0.045,0.0,32.0,9.5,3.5,0.835,0.14500000000000002,0.015,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,12.5,3.5,2.9,8.0,1.5,1.9,3.0,3.0,1.0,5.0,7.0,0.95,0.5
268,36.5,0.6710526315789473,0.75,0.20500000000000002,0.045,0.0,29.5,14.0,2.5,0.825,0.155,0.015,0.005,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,18.0,4.0,1.0,5.5,2.5,1.9,4.0,2.5,0.95,7.0,8.5,2.9,0.5
269,31.0,0.7130566801619433,0.715,0.255,0.03,0.0,31.0,8.5,5.5,0.815,0.165,0.015,0.005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.5,2.5,0.95,7.5,6.0,1.0,1.0,2.0,0.0,7.0,7.5,1.95,0.5
270,30.0,0.6591251885369533,0.6699999999999999,0.315,0.015,0.0,24.0,10.5,4.0,0.83,0.15000000000000002,0.015,0.005,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,16.5,3.0,0.95,4.0,4.5,0.0,2.0,4.0,0.0,6.0,7.0,1.0,0.5
271,35.5,0.7028571428571428,0.645,0.32499999999999996,0.03,0.0,32.0,10.5,3.5,0.855,0.13,0.01,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.5,2.0,7.5,4.5,1.9,2.5,2.0,0.0,8.5,7.0,0.0,0.5
272,34.0,0.8009118541033434,0.755,0.20500000000000002,0.04,0.0,35.5,8.0,1.0,0.885,0.1,0.01,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,13.5,3.5,1.95,10.5,6.5,0.0,4.0,4.5,1.95,5.5,7.5,1.0,0.5
273,28.0,0.7355212355212355,0.73,0.21,0.060000000000000005,0.0,26.5,7.0,2.5,0.87,0.115,0.01,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,12.5,3.5,3.8,8.0,2.5,0.95,1.0,4.0,1.0,6.0,7.5,2.95,0.5
274,36.5,0.7793650793650794,0.6950000000000001,0.24,0.065,0.0,34.0,7.5,2.0,0.83,0.155,0.01,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,19.0,6.0,5.8,7.0,4.5,2.0,4.0,4.0,0.0,6.0,9.5,0.95,0.5
275,33.5,0.7202380952380952,0.72,0.24,0.04,0.0,29.5,8.0,3.5,0.775,0.21,0.01,0.005,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,16.0,6.5,2.95,6.5,5.0,1.9,4.5,5.5,0.95,5.0,5.5,0.0,0.5
276,20.5,0.890625,0.625,0.30500000000000005,0.07,0.0,25.0,2.0,1.5,0.78,0.20500000000000002,0.01,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,4.85,7.0,3.0,0.95,2.0,5.0,0.0,2.5,8.5,3.9,0.5
277,22.5,0.8846801346801347,0.545,0.405,0.05,0.0,21.5,3.0,0.0,0.74,0.245,0.01,0.005,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,8.5,9.5,2.95,7.5,2.5,0.0,2.5,6.5,0.95,2.5,11.0,2.0,0.5
278,13.5,0.8759398496240601,0.38,0.5700000000000001,0.05,0.0,14.5,0.5,1.5,0.725,0.26,0.01,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.95,4.5,7.5,2.8499999999999996,4.0,2.0,0.0,1.5,6.0,2.8499999999999996,3.0,12.0,1.95,0.5
279,24.5,0.9414261460101867,0.42500000000000004,0.515,0.060000000000000005,0.0,23.5,1.0,0.5,0.8,0.185,0.01,0.005,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,0.0,12.5,14.5,1.9,6.5,9.0,2.8499999999999996,0.5,8.0,0.95,3.5,11.5,3.9,0.5
280,25.0,0.9175412293853074,0.5,0.45499999999999996,0.045,0.0,24.0,1.0,1.0,0.795,0.19,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.5,10.0,2.9,8.0,8.5,1.95,3.5,3.5,0.0,3.0,6.5,1.9,0.5
281,19.0,0.8863636363636364,0.47,0.46,0.07,0.0,17.5,1.5,1.0,0.78,0.21000000000000002,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,10.5,13.0,1.95,3.5,8.5,1.95,0.0,3.0,1.95,3.5,8.5,2.95,0.5
282,13.0,0.7952380952380952,0.345,0.62,0.035,0.0,11.5,1.5,1.5,0.79,0.2,0.005,0.0,0.005,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,6.0,9.5,2.0,3.5,8.5,0.95,1.0,7.5,0.0,1.0,12.5,1.9,0.5
283,25.0,0.905982905982906,0.4,0.535,0.065,0.0,24.0,1.0,1.5,0.8049999999999999,0.185,0.005,0.0,0.005,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,10.5,4.8,6.0,10.5,1.0,2.0,6.5,2.8499999999999996,4.0,11.5,1.0,0.5
284,18.5,0.856951871657754,0.42000000000000004,0.54,0.04,0.0,16.5,2.0,1.0,0.81,0.18,0.005,0.0,0.005,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.5,4.0,0.0,5.0,9.5,2.9,2.0,7.0,0.0,2.0,13.0,2.0,0.5
285,17.0,0.8579710144927537,0.38,0.575,0.045,0.0,16.0,1.0,2.0,0.8300000000000001,0.16,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.95,8.5,7.0,1.9,4.0,7.5,0.95,1.5,4.0,0.95,2.0,13.0,2.9,0.5
286,23.5,0.9047619047619047,0.425,0.5449999999999999,0.03,0.0,22.0,1.5,1.0,0.8300000000000001,0.15500000000000003,0.01,0.005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,9.5,12.5,1.0,5.5,8.0,0.95,2.0,5.0,0.0,5.5,10.5,1.95,0.5
287,26.0,0.8633333333333333,0.485,0.395,0.12,0.0,23.5,3.0,1.0,0.865,0.12,0.01,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,5.0,3.9,6.0,10.0,2.95,4.0,5.5,4.9,3.5,8.5,4.75,0.5
