t,num_new_requests,frac_requests_fulfilled,frac_passenger-carrying_cars,frac_rerouting_cars,frac_charging_cars,frac_idling_cars,num_fulfilled_requests,num_queued_requests,num_abandoned_requests,frac_battery_cars_0,frac_battery_cars_1,frac_battery_cars_2,frac_battery_cars_3,frac_battery_cars_4,frac_battery_cars_5,frac_battery_cars_6,frac_battery_cars_7,frac_battery_cars_8,frac_battery_cars_9,num_trip_requests_0,num_cars_region_0,num_charging_cars_region_0,num_trip_requests_1,num_cars_region_1,num_charging_cars_region_1,num_trip_requests_2,num_cars_region_2,num_charging_cars_region_2,num_trip_requests_3,num_cars_region_3,num_charging_cars_region_3,num_trip_requests_4,num_cars_region_4,num_charging_cars_region_4,trial
223,45.5,0.0,0.0,0.0,0.0,1.0,0.0,45.5,51.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.0,0.0,17.0,37.5,0.0,8.0,17.0,0.0,4.0,11.5,0.0,16.0,28.0,0.0,0.5
224,44.0,0.0,0.0,0.0,0.0,1.0,0.0,44.0,45.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,6.0,0.0,19.0,37.5,0.0,5.5,17.0,0.0,7.0,11.5,0.0,11.0,28.0,0.0,0.5
225,40.0,0.0,0.0,0.0,0.0,1.0,0.0,40.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,21.0,37.5,0.0,3.0,17.0,0.0,3.5,11.5,0.0,10.5,28.0,0.0,0.5
226,44.0,0.0,0.0,0.0,0.0,1.0,0.0,44.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,6.0,0.0,25.0,37.5,0.0,8.0,17.0,0.0,2.0,11.5,0.0,7.5,28.0,0.0,0.5
227,43.0,0.0,0.0,0.0,0.0,1.0,0.0,43.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,6.0,0.0,22.0,37.5,0.0,6.5,17.0,0.0,4.5,11.5,0.0,8.5,28.0,0.0,0.5
228,37.5,0.0,0.0,0.0,0.0,1.0,0.0,37.5,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,6.0,0.0,20.0,37.5,0.0,4.0,17.0,0.0,4.0,11.5,0.0,8.0,28.0,0.0,0.5
229,43.5,0.0,0.0,0.0,0.0,1.0,0.0,43.5,37.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,23.0,37.5,0.0,6.0,17.0,0.0,5.0,11.5,0.0,8.5,28.0,0.0,0.5
230,38.0,0.0,0.0,0.0,0.0,1.0,0.0,38.0,43.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,6.0,0.0,16.0,37.5,0.0,7.0,17.0,0.0,4.0,11.5,0.0,9.5,28.0,0.0,0.5
231,41.0,0.0,0.0,0.0,0.0,1.0,0.0,41.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,20.0,37.5,0.0,4.5,17.0,0.0,7.0,11.5,0.0,9.5,28.0,0.0,0.5
232,33.5,0.0,0.0,0.0,0.0,1.0,0.0,33.5,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,6.0,0.0,18.5,37.5,0.0,4.0,17.0,0.0,2.5,11.5,0.0,7.0,28.0,0.0,0.5
233,41.5,0.0,0.0,0.0,0.0,1.0,0.0,41.5,33.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,17.5,37.5,0.0,9.0,17.0,0.0,3.5,11.5,0.0,11.5,28.0,0.0,0.5
234,38.0,0.0,0.0,0.0,0.0,1.0,0.0,38.0,41.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,6.0,0.0,17.5,37.5,0.0,5.5,17.0,0.0,4.0,11.5,0.0,9.5,28.0,0.0,0.5
235,37.0,0.0,0.0,0.0,0.0,1.0,0.0,37.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,18.5,37.5,0.0,7.5,17.0,0.0,2.0,11.5,0.0,7.0,28.0,0.0,0.5
236,37.5,0.0,0.0,0.0,0.0,1.0,0.0,37.5,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,17.0,37.5,0.0,5.0,17.0,0.0,5.0,11.5,0.0,8.5,28.0,0.0,0.5
237,39.0,0.0,0.0,0.0,0.0,1.0,0.0,39.0,37.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,18.0,37.5,0.0,7.0,17.0,0.0,5.5,11.5,0.0,7.5,28.0,0.0,0.5
238,48.5,0.0,0.0,0.0,0.0,1.0,0.0,48.5,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,6.0,0.0,28.0,37.5,0.0,6.5,17.0,0.0,3.5,11.5,0.0,9.0,28.0,0.0,0.5
239,32.0,0.0,0.0,0.0,0.0,1.0,0.0,32.0,48.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,6.0,0.0,13.5,37.5,0.0,3.5,17.0,0.0,5.5,11.5,0.0,8.0,28.0,0.0,0.5
240,41.0,0.0,0.0,0.0,0.0,1.0,0.0,41.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,26.5,37.5,0.0,5.0,17.0,0.0,2.5,11.5,0.0,5.0,28.0,0.0,0.5
241,37.0,0.0,0.0,0.0,0.0,1.0,0.0,37.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,17.0,37.5,0.0,7.5,17.0,0.0,6.5,11.5,0.0,6.0,28.0,0.0,0.5
242,39.0,0.0,0.0,0.0,0.0,1.0,0.0,39.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,19.5,37.5,0.0,6.0,17.0,0.0,1.5,11.5,0.0,11.0,28.0,0.0,0.5
243,28.5,0.0,0.0,0.0,0.0,1.0,0.0,28.5,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.0,0.0,15.0,37.5,0.0,3.0,17.0,0.0,2.0,11.5,0.0,8.0,28.0,0.0,0.5
244,37.5,0.0,0.0,0.0,0.0,1.0,0.0,37.5,28.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.0,0.0,22.5,37.5,0.0,4.0,17.0,0.0,3.0,11.5,0.0,7.5,28.0,0.0,0.5
245,37.0,0.0,0.0,0.0,0.0,1.0,0.0,37.0,37.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,17.5,37.5,0.0,6.0,17.0,0.0,5.0,11.5,0.0,7.5,28.0,0.0,0.5
246,39.5,0.0,0.0,0.0,0.0,1.0,0.0,39.5,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,20.0,37.5,0.0,7.0,17.0,0.0,7.0,11.5,0.0,5.5,28.0,0.0,0.5
247,36.5,0.0,0.0,0.0,0.0,1.0,0.0,36.5,39.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,21.5,37.5,0.0,4.5,17.0,0.0,5.0,11.5,0.0,4.5,28.0,0.0,0.5
248,39.5,0.0,0.0,0.0,0.0,1.0,0.0,39.5,36.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,23.5,37.5,0.0,5.0,17.0,0.0,2.0,11.5,0.0,8.0,28.0,0.0,0.5
249,33.0,0.0,0.0,0.0,0.0,1.0,0.0,33.0,39.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.0,0.0,16.5,37.5,0.0,6.0,17.0,0.0,3.5,11.5,0.0,6.5,28.0,0.0,0.5
250,35.0,0.0,0.0,0.0,0.0,1.0,0.0,35.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,16.5,37.5,0.0,6.5,17.0,0.0,2.5,11.5,0.0,8.5,28.0,0.0,0.5
251,42.5,0.0,0.0,0.0,0.0,1.0,0.0,42.5,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.0,0.0,21.0,37.5,0.0,8.0,17.0,0.0,5.5,11.5,0.0,7.5,28.0,0.0,0.5
252,34.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,42.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.0,0.0,16.5,37.5,0.0,10.0,17.0,0.0,3.0,11.5,0.0,4.0,28.0,0.0,0.5
253,37.0,0.0,0.0,0.0,0.0,1.0,0.0,37.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,22.0,37.5,0.0,7.5,17.0,0.0,2.0,11.5,0.0,3.5,28.0,0.0,0.5
254,33.5,0.0,0.0,0.0,0.0,1.0,0.0,33.5,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,6.0,0.0,18.5,37.5,0.0,7.0,17.0,0.0,2.0,11.5,0.0,4.5,28.0,0.0,0.5
255,43.5,0.0,0.0,0.0,0.0,1.0,0.0,43.5,33.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,23.5,37.5,0.0,10.0,17.0,0.0,6.0,11.5,0.0,4.0,28.0,0.0,0.5
256,35.0,0.0,0.0,0.0,0.0,1.0,0.0,35.0,43.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,19.5,37.5,0.0,7.5,17.0,0.0,0.5,11.5,0.0,7.5,28.0,0.0,0.5
257,32.0,0.0,0.0,0.0,0.0,1.0,0.0,32.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,6.0,0.0,17.0,37.5,0.0,3.5,17.0,0.0,4.0,11.5,0.0,6.0,28.0,0.0,0.5
258,43.5,0.0,0.0,0.0,0.0,1.0,0.0,43.5,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,24.0,37.5,0.0,6.5,17.0,0.0,4.0,11.5,0.0,6.0,28.0,0.0,0.5
259,32.5,0.0,0.0,0.0,0.0,1.0,0.0,32.5,43.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,6.0,0.0,15.5,37.5,0.0,6.0,17.0,0.0,2.5,11.5,0.0,7.0,28.0,0.0,0.5
260,37.5,0.0,0.0,0.0,0.0,1.0,0.0,37.5,32.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,22.0,37.5,0.0,6.0,17.0,0.0,3.0,11.5,0.0,5.5,28.0,0.0,0.5
261,30.5,0.0,0.0,0.0,0.0,1.0,0.0,30.5,37.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,6.0,0.0,17.5,37.5,0.0,4.5,17.0,0.0,1.5,11.5,0.0,5.5,28.0,0.0,0.5
262,43.5,0.0,0.0,0.0,0.0,1.0,0.0,43.5,30.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.0,0.0,21.5,37.5,0.0,10.5,17.0,0.0,4.5,11.5,0.0,6.5,28.0,0.0,0.5
263,33.0,0.0,0.0,0.0,0.0,1.0,0.0,33.0,43.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,14.5,37.5,0.0,8.5,17.0,0.0,4.5,11.5,0.0,2.5,28.0,0.0,0.5
264,37.0,0.0,0.0,0.0,0.0,1.0,0.0,37.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.0,0.0,24.0,37.5,0.0,4.5,17.0,0.0,4.5,11.5,0.0,3.5,28.0,0.0,0.5
265,41.0,0.0,0.0,0.0,0.0,1.0,0.0,41.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,6.0,0.0,23.5,37.5,0.0,8.5,17.0,0.0,3.0,11.5,0.0,4.5,28.0,0.0,0.5
266,35.5,0.0,0.0,0.0,0.0,1.0,0.0,35.5,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,16.0,37.5,0.0,8.5,17.0,0.0,3.5,11.5,0.0,6.5,28.0,0.0,0.5
267,29.0,0.0,0.0,0.0,0.0,1.0,0.0,29.0,35.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.0,0.0,12.5,37.5,0.0,8.0,17.0,0.0,3.0,11.5,0.0,5.0,28.0,0.0,0.5
268,36.5,0.0,0.0,0.0,0.0,1.0,0.0,36.5,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,18.0,37.5,0.0,5.5,17.0,0.0,4.0,11.5,0.0,7.0,28.0,0.0,0.5
269,31.0,0.0,0.0,0.0,0.0,1.0,0.0,31.0,36.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,14.5,37.5,0.0,7.5,17.0,0.0,1.0,11.5,0.0,7.0,28.0,0.0,0.5
270,30.0,0.0,0.0,0.0,0.0,1.0,0.0,30.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,6.0,0.0,16.5,37.5,0.0,4.0,17.0,0.0,2.0,11.5,0.0,6.0,28.0,0.0,0.5
271,35.5,0.0,0.0,0.0,0.0,1.0,0.0,35.5,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,17.0,37.5,0.0,7.5,17.0,0.0,2.5,11.5,0.0,8.5,28.0,0.0,0.5
272,34.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,35.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.0,0.0,13.5,37.5,0.0,10.5,17.0,0.0,4.0,11.5,0.0,5.5,28.0,0.0,0.5
273,28.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.0,0.0,12.5,37.5,0.0,8.0,17.0,0.0,1.0,11.5,0.0,6.0,28.0,0.0,0.5
274,36.5,0.0,0.0,0.0,0.0,1.0,0.0,36.5,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.0,0.0,19.0,37.5,0.0,7.0,17.0,0.0,4.0,11.5,0.0,6.0,28.0,0.0,0.5
275,33.5,0.0,0.0,0.0,0.0,1.0,0.0,33.5,36.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,6.0,0.0,16.0,37.5,0.0,6.5,17.0,0.0,4.5,11.5,0.0,5.0,28.0,0.0,0.5
276,20.5,0.0,0.0,0.0,0.0,1.0,0.0,20.5,33.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,9.0,37.5,0.0,7.0,17.0,0.0,2.0,11.5,0.0,2.5,28.0,0.0,0.5
277,22.5,0.0,0.0,0.0,0.0,1.0,0.0,22.5,20.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,6.0,0.0,8.5,37.5,0.0,7.5,17.0,0.0,2.5,11.5,0.0,2.5,28.0,0.0,0.5
278,13.5,0.0,0.0,0.0,0.0,1.0,0.0,13.5,22.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.0,0.0,4.5,37.5,0.0,4.0,17.0,0.0,1.5,11.5,0.0,3.0,28.0,0.0,0.5
279,24.5,0.0,0.0,0.0,0.0,1.0,0.0,24.5,13.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,6.0,0.0,12.5,37.5,0.0,6.5,17.0,0.0,0.5,11.5,0.0,3.5,28.0,0.0,0.5
280,25.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,24.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,9.5,37.5,0.0,8.0,17.0,0.0,3.5,11.5,0.0,3.0,28.0,0.0,0.5
281,19.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,6.0,0.0,10.5,37.5,0.0,3.5,17.0,0.0,0.0,11.5,0.0,3.5,28.0,0.0,0.5
282,13.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,6.0,0.0,6.0,37.5,0.0,3.5,17.0,0.0,1.0,11.5,0.0,1.0,28.0,0.0,0.5
283,25.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,12.0,37.5,0.0,6.0,17.0,0.0,2.0,11.5,0.0,4.0,28.0,0.0,0.5
284,18.5,0.0,0.0,0.0,0.0,1.0,0.0,18.5,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,7.5,37.5,0.0,5.0,17.0,0.0,2.0,11.5,0.0,2.0,28.0,0.0,0.5
285,17.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,18.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,8.5,37.5,0.0,4.0,17.0,0.0,1.5,11.5,0.0,2.0,28.0,0.0,0.5
286,23.5,0.0,0.0,0.0,0.0,1.0,0.0,23.5,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,9.5,37.5,0.0,5.5,17.0,0.0,2.0,11.5,0.0,5.5,28.0,0.0,0.5
287,26.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,23.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,12.5,37.5,0.0,6.0,17.0,0.0,4.0,11.5,0.0,3.5,28.0,0.0,0.5
