t,num_new_requests,frac_requests_fulfilled,frac_passenger-carrying_cars,frac_rerouting_cars,frac_charging_cars,frac_idling_cars,num_fulfilled_requests,num_queued_requests,num_abandoned_requests,frac_battery_cars_0,frac_battery_cars_1,frac_battery_cars_2,frac_battery_cars_3,frac_battery_cars_4,frac_battery_cars_5,frac_battery_cars_6,frac_battery_cars_7,frac_battery_cars_8,frac_battery_cars_9,num_trip_requests_0,num_cars_region_0,num_charging_cars_region_0,num_trip_requests_1,num_cars_region_1,num_charging_cars_region_1,num_trip_requests_2,num_cars_region_2,num_charging_cars_region_2,num_trip_requests_3,num_cars_region_3,num_charging_cars_region_3,num_trip_requests_4,num_cars_region_4,num_charging_cars_region_4,num_trip_requests_5,num_cars_region_5,num_charging_cars_region_5,num_trip_requests_6,num_cars_region_6,num_charging_cars_region_6,num_trip_requests_7,num_cars_region_7,num_charging_cars_region_7,num_trip_requests_8,num_cars_region_8,num_charging_cars_region_8,num_trip_requests_9,num_cars_region_9,num_charging_cars_region_9,trial
1351,142.2,0.34129338984895957,0.9743333333333334,0.0006666666666666668,0.024333333333333335,0.0006666666666666668,91.9,116.5,62.8,0.22799999999999998,0.23500000000000001,0.23866666666666667,0.18133333333333332,0.11666666666666667,0.0,0.0003333333333333334,0.0,0.0,0.0,1.7,0.8,0.0,2.4,1.0,0.0,2.1,0.5,0.0,48.7,85.8,5.749999999999995,23.0,68.6,3.0,16.3,35.3,3.0,1.3,0.5,0.0,6.1,9.3,0.5499999999999989,14.0,43.1,3.0,26.6,55.1,2.0,0.0
1352,150.9,0.3036159288697753,0.97,0.001,0.028000000000000004,0.001,80.8,123.0,63.6,0.22800000000000004,0.24300000000000002,0.23066666666666666,0.179,0.119,0.0,0.0003333333333333334,0.0,0.0,0.0,2.7,1.1,0.0,1.8,1.0,0.5499999999999989,2.1,0.5,0.0,53.6,86.6,6.649999999999997,26.1,69.2,3.549999999999999,15.8,36.0,3.0,2.0,0.6,0.0,7.0,10.0,0.0,13.4,42.2,3.0,26.4,52.8,3.0,0.0
1353,145.5,0.30055672250476045,0.9706666666666667,0.001,0.028000000000000004,0.0003333333333333334,80.3,121.0,67.2,0.233,0.24133333333333334,0.22966666666666669,0.17733333333333334,0.11833333333333333,0.0003333333333333334,0.0,0.0,0.0,0.0,2.2,1.1,0.0,2.2,1.5,0.5499999999999989,2.2,0.7,0.0,48.2,88.5,6.549999999999999,25.9,66.2,3.549999999999999,14.8,33.8,2.549999999999999,2.4,0.5,0.0,7.8,9.1,0.0,14.8,44.6,2.549999999999999,25.0,54.0,2.0,0.0
1354,149.7,0.33602694873284966,0.967,0.0006666666666666668,0.03133333333333334,0.0010000000000000002,90.9,123.5,56.3,0.231,0.246,0.225,0.17566666666666667,0.122,0.0003333333333333334,0.0,0.0,0.0,0.0,2.3,1.1,0.0,2.8,1.5,0.5499999999999989,1.8,0.7,0.0,48.2,89.7,5.0,24.5,65.5,3.549999999999999,18.2,33.6,3.099999999999998,1.9,0.2,0.0,8.4,9.7,0.5499999999999989,15.6,43.9,3.549999999999999,26.0,54.1,3.0,0.0
1355,141.6,0.3068379868644532,0.9656666666666667,0.002,0.03066666666666667,0.0016666666666666666,81.1,119.0,65.0,0.233,0.24966666666666665,0.21766666666666667,0.17733333333333334,0.12166666666666667,0.0003333333333333334,0.0003333333333333334,0.0,0.0,0.0,2.7,0.8,0.0,2.7,1.3,0.0,2.7,0.8,0.0,45.9,97.2,4.549999999999999,22.6,65.0,3.0,16.7,33.3,2.549999999999999,1.6,0.3,0.0,6.7,9.3,1.0,14.5,41.6,3.549999999999999,25.5,50.4,3.099999999999998,0.0
1356,188.5,0.259752333839807,0.9646666666666667,0.002666666666666667,0.03133333333333334,0.0013333333333333335,79.9,161.8,65.8,0.23533333333333334,0.24900000000000003,0.21833333333333332,0.17266666666666666,0.124,0.0003333333333333334,0.0003333333333333334,0.0,0.0,0.0,1.9,0.8,0.0,2.1,1.1,0.5499999999999989,3.0,0.6,0.0,64.5,95.2,5.0,32.9,63.3,4.0,20.2,35.9,3.0,3.1,0.3,0.0,10.3,9.0,1.0,18.6,41.8,2.0,31.9,52.0,3.0,0.0
1357,188.2,0.2596751721527905,0.9656666666666667,0.003,0.031,0.0003333333333333334,90.6,168.6,90.8,0.23833333333333334,0.2533333333333333,0.2126666666666667,0.17033333333333334,0.12466666666666666,0.0003333333333333334,0.0003333333333333334,0.0,0.0,0.0,2.6,0.5,0.0,3.4,0.7,0.5499999999999989,2.6,0.7,0.5499999999999989,69.0,100.0,4.549999999999999,32.5,58.8,4.549999999999999,18.9,38.1,2.549999999999999,2.8,0.4,0.0,10.5,8.6,1.0,17.3,39.0,2.549999999999999,28.6,53.2,4.649999999999997,0.0
1358,180.6,0.23994707082476827,0.9643333333333333,0.003333333333333333,0.032,0.0003333333333333334,83.6,165.1,100.5,0.24066666666666667,0.2526666666666667,0.21000000000000002,0.16699999999999998,0.129,0.0003333333333333334,0.0003333333333333334,0.0,0.0,0.0,3.1,0.6,0.0,1.9,0.5,0.5499999999999989,2.2,0.6,0.5499999999999989,67.3,87.0,4.549999999999999,29.7,69.6,6.549999999999999,17.7,39.7,2.549999999999999,1.8,0.5,0.0,9.9,8.7,1.0,17.8,40.2,2.549999999999999,29.2,52.6,4.0,0.0
1359,197.1,0.21334766927873602,0.9663333333333334,0.002666666666666667,0.031,0.0,77.2,182.5,102.5,0.244,0.25333333333333335,0.205,0.1686666666666667,0.12833333333333333,0.0003333333333333334,0.0003333333333333334,0.0,0.0,0.0,2.2,0.7,0.0,2.6,0.4,0.0,2.6,0.6,1.0,72.5,90.9,4.0,29.7,68.8,5.099999999999998,20.4,39.8,2.549999999999999,2.0,0.5,0.0,8.1,8.1,1.0,20.6,39.2,2.549999999999999,36.4,51.0,4.0,0.0
1360,182.5,0.25258222162981114,0.966,0.002,0.03166666666666666,0.0003333333333333334,91.8,167.6,105.6,0.24966666666666665,0.2513333333333333,0.2033333333333333,0.16633333333333333,0.12866666666666665,0.0003333333333333334,0.0003333333333333334,0.0,0.0,0.0,3.1,0.8,0.0,3.2,0.4,0.0,2.2,0.4,0.5499999999999989,66.4,88.9,5.549999999999999,31.7,75.0,4.0,19.9,36.9,2.549999999999999,2.0,0.5,0.0,7.6,6.5,1.549999999999999,17.6,37.1,2.549999999999999,28.8,53.5,4.0,0.0
1361,182.6,0.21521019565705304,0.966,0.001,0.033,0.0,75.2,168.2,106.8,0.252,0.251,0.20099999999999998,0.16333333333333333,0.132,0.0003333333333333334,0.0003333333333333334,0.0,0.0,0.0,2.2,0.6,0.0,2.7,0.6,0.0,2.0,0.5,0.5499999999999989,65.6,92.3,4.549999999999999,31.6,70.9,4.199999999999996,22.4,40.2,3.099999999999998,1.3,0.4,0.0,7.6,7.2,0.5499999999999989,16.8,37.1,2.549999999999999,30.4,50.2,5.0,0.0
1362,184.0,0.2525356827278008,0.9650000000000001,0.0006666666666666668,0.034,0.0003333333333333334,88.9,166.8,96.5,0.26033333333333336,0.248,0.193,0.16333333333333333,0.13466666666666666,0.0003333333333333334,0.0003333333333333334,0.0,0.0,0.0,2.3,0.6,0.0,5.1,0.8,0.0,3.0,0.5,0.0,67.0,87.2,6.649999999999997,30.9,72.0,4.549999999999999,19.2,41.6,3.099999999999998,2.6,0.6,0.0,9.4,7.2,0.5499999999999989,17.0,38.2,3.0,27.5,51.3,4.549999999999999,0.0
1363,183.5,0.23771639275046313,0.9666666666666666,0.0003333333333333334,0.03266666666666666,0.0003333333333333334,83.0,167.1,100.2,0.26466666666666666,0.24733333333333335,0.18933333333333333,0.162,0.136,0.0003333333333333334,0.0003333333333333334,0.0,0.0,0.0,2.1,0.5,0.0,3.4,0.5,0.0,2.1,0.5,0.0,66.8,80.0,6.199999999999996,29.0,68.7,3.549999999999999,21.4,46.6,3.0,1.5,0.5,0.0,7.7,8.6,0.5499999999999989,17.4,41.8,3.0,32.1,52.3,5.0,0.0
1364,189.1,0.24836108523683342,0.9706666666666667,0.0,0.028999999999999998,0.0003333333333333334,88.2,170.8,97.2,0.2713333333333333,0.24700000000000003,0.18333333333333335,0.16433333333333333,0.13333333333333333,0.0003333333333333334,0.0003333333333333334,0.0,0.0,0.0,2.7,0.6,0.0,3.3,0.2,0.0,2.0,0.4,0.0,67.0,75.7,5.549999999999999,34.7,74.4,2.549999999999999,20.8,47.6,2.0,2.0,0.6,0.0,9.6,8.7,1.0,17.8,39.1,3.0,29.2,52.7,3.0,0.0
1365,183.8,0.22341727352636148,0.9686666666666668,0.0,0.03133333333333334,0.0,79.0,168.2,107.4,0.27266666666666667,0.246,0.18033333333333332,0.16266666666666668,0.13766666666666666,0.0003333333333333334,0.0003333333333333334,0.0,0.0,0.0,2.7,0.6,0.0,3.3,0.3,0.0,2.9,0.4,0.5499999999999989,67.9,78.1,4.549999999999999,32.8,69.9,4.099999999999998,18.5,45.7,2.0,2.0,0.4,0.0,7.6,9.9,1.549999999999999,16.5,39.6,3.099999999999998,29.6,55.1,4.099999999999998,0.0
1366,186.4,0.23676216630969785,0.9683333333333334,0.0,0.031,0.0006666666666666668,83.7,169.1,101.8,0.2786666666666667,0.24133333333333334,0.176,0.16766666666666669,0.13566666666666666,0.0003333333333333334,0.0003333333333333334,0.0,0.0,0.0,2.1,0.5,0.0,2.2,0.4,0.0,1.9,0.5,0.5499999999999989,64.0,88.2,3.549999999999999,33.3,67.5,3.549999999999999,21.9,41.2,3.549999999999999,2.6,0.4,0.0,7.4,10.4,1.549999999999999,18.0,40.3,3.0,33.0,50.6,3.549999999999999,0.0
1367,185.0,0.23728629184995337,0.9620000000000001,0.0,0.037333333333333336,0.0006666666666666668,83.8,169.3,101.0,0.2813333333333333,0.23633333333333334,0.17533333333333334,0.16333333333333333,0.143,0.0006666666666666668,0.0,0.0,0.0,0.0,2.2,0.5,0.0,5.4,0.4,0.5499999999999989,2.4,0.7,0.5499999999999989,71.3,82.8,4.549999999999999,30.0,66.6,5.099999999999998,18.6,42.8,4.549999999999999,1.5,0.6,0.0,8.3,10.8,1.0,17.4,41.4,3.549999999999999,27.9,53.4,4.549999999999999,0.0
1368,209.8,0.22852277886319622,0.9633333333333333,0.0,0.03666666666666667,0.0,86.6,190.8,101.7,0.28633333333333333,0.233,0.17366666666666666,0.159,0.14733333333333334,0.0006666666666666668,0.0,0.0,0.0,0.0,1.7,0.6,0.0,3.4,0.8,0.5499999999999989,2.1,0.4,0.0,73.4,83.3,5.0,37.0,69.4,4.549999999999999,26.4,41.9,4.0,2.3,0.6,0.0,7.6,11.0,1.549999999999999,18.9,41.2,3.099999999999998,37.0,50.8,4.0,0.0
1369,205.5,0.20971431040473684,0.9643333333333333,0.0,0.035666666666666666,0.0,82.9,192.2,121.2,0.2906666666666667,0.231,0.173,0.15766666666666668,0.147,0.0006666666666666668,0.0,0.0,0.0,0.0,1.7,0.5,0.0,1.1,0.7,0.5499999999999989,1.8,0.5,0.0,74.2,76.8,6.649999999999997,34.9,70.0,4.549999999999999,23.7,45.0,4.549999999999999,2.1,0.9,0.0,6.9,11.0,1.549999999999999,22.5,45.4,2.0,36.6,49.2,4.549999999999999,0.0
1370,212.3,0.20240427551991308,0.9656666666666667,0.0,0.034333333333333334,0.0,81.7,200.9,121.9,0.29366666666666663,0.223,0.175,0.15733333333333335,0.15033333333333335,0.0006666666666666668,0.0,0.0,0.0,0.0,2.4,0.6,0.0,2.5,0.5,0.5499999999999989,1.4,0.6,0.0,75.3,76.1,4.0,35.4,70.1,2.549999999999999,24.2,48.6,3.0,2.1,1.0,0.0,8.1,12.4,1.549999999999999,23.4,44.1,3.549999999999999,37.5,46.0,5.099999999999998,0.0
1371,208.8,0.23043353891509838,0.9656666666666667,0.0,0.033999999999999996,0.0003333333333333334,94.0,191.7,124.0,0.299,0.21633333333333335,0.176,0.16266666666666668,0.14566666666666667,0.0003333333333333334,0.0,0.0,0.0,0.0,2.4,0.6,0.0,2.5,0.5,0.5499999999999989,2.7,0.7,0.0,75.6,76.9,4.0,33.0,69.4,3.0,24.5,49.9,3.0,2.0,1.0,0.0,8.6,11.6,1.0,20.9,45.7,4.0,36.6,43.7,4.0,0.0
1372,209.8,0.22935450306895594,0.9606666666666668,0.0,0.039,0.0003333333333333334,91.9,189.6,120.0,0.306,0.20833333333333334,0.17266666666666666,0.16799999999999998,0.14466666666666667,0.0003333333333333334,0.0,0.0,0.0,0.0,2.0,0.5,0.0,2.5,0.5,0.5499999999999989,1.6,0.9,0.0,76.5,70.7,4.099999999999998,36.7,72.3,3.549999999999999,25.9,49.4,3.0,1.4,1.1,0.0,9.0,10.5,1.0,21.8,43.0,4.549999999999999,32.4,51.1,4.549999999999999,0.0
1373,213.6,0.22041116384780138,0.961,0.0,0.03866666666666667,0.0003333333333333334,88.8,196.8,117.6,0.31,0.20400000000000001,0.1696666666666667,0.16933333333333334,0.14666666666666667,0.0003333333333333334,0.0,0.0,0.0,0.0,2.3,0.4,0.0,3.1,0.6,0.0,1.7,0.7,0.0,73.2,70.9,4.549999999999999,37.4,68.9,4.0,27.3,54.6,3.549999999999999,1.8,1.1,0.0,8.0,10.6,1.0,22.1,41.9,4.549999999999999,36.7,50.3,3.549999999999999,0.0
1374,205.5,0.23812124297482878,0.9616666666666667,0.0003333333333333334,0.03766666666666667,0.0003333333333333334,95.1,186.9,120.3,0.31733333333333336,0.198,0.17233333333333334,0.17099999999999999,0.141,0.0003333333333333334,0.0,0.0,0.0,0.0,2.4,0.3,0.5499999999999989,2.3,0.8,0.0,2.3,0.5,0.5499999999999989,70.7,74.5,3.549999999999999,37.0,69.1,4.549999999999999,26.4,51.8,4.549999999999999,2.2,1.2,0.0,9.1,11.1,1.0,19.2,40.3,3.0,33.9,50.4,5.0,0.0
1375,212.3,0.19488785954341098,0.9606666666666668,0.0003333333333333334,0.039,0.0,77.7,198.6,122.9,0.313,0.19633333333333333,0.17033333333333334,0.1723333333333333,0.14766666666666667,0.0003333333333333334,0.0,0.0,0.0,0.0,1.5,0.7,0.5499999999999989,1.8,1.2,0.0,1.8,0.7,0.5499999999999989,76.2,77.6,4.549999999999999,36.0,69.6,5.549999999999999,22.8,49.7,4.0,2.1,1.3,0.0,10.0,11.2,1.0,20.5,39.6,3.549999999999999,39.6,48.4,4.099999999999998,0.0
1376,208.2,0.23611513702338377,0.9603333333333334,0.0003333333333333334,0.03933333333333333,0.0,95.8,193.4,117.6,0.312,0.198,0.1696666666666667,0.16899999999999998,0.151,0.0003333333333333334,0.0,0.0,0.0,0.0,1.7,0.9,0.5499999999999989,2.5,1.1,0.0,2.4,0.6,0.5499999999999989,75.7,83.4,5.549999999999999,37.1,70.0,5.099999999999998,26.0,46.9,4.0,1.2,1.3,0.0,6.3,10.8,0.0,20.1,40.2,3.099999999999998,35.2,44.8,4.0,0.0
1377,206.7,0.22946438457669543,0.9536666666666667,0.0003333333333333334,0.046,0.0,91.7,192.0,116.4,0.31033333333333335,0.19733333333333333,0.16666666666666669,0.16699999999999998,0.15833333333333333,0.0003333333333333334,0.0,0.0,0.0,0.0,1.7,0.8,0.0,2.7,0.8,0.5499999999999989,2.0,0.3,0.0,76.8,86.2,6.649999999999997,35.1,64.9,5.099999999999998,24.3,45.9,5.0,2.7,1.3,0.0,7.5,10.5,1.0,19.4,42.4,3.549999999999999,34.5,46.9,5.549999999999999,0.0
1378,210.1,0.21363958915896664,0.9523333333333334,0.0003333333333333334,0.04733333333333333,0.0,85.8,194.9,121.4,0.31,0.19166666666666668,0.16433333333333333,0.1706666666666667,0.16299999999999998,0.0003333333333333334,0.0,0.0,0.0,0.0,2.0,0.8,0.0,2.7,0.8,0.5499999999999989,2.0,0.2,0.0,77.5,86.2,5.549999999999999,37.3,63.0,4.649999999999997,25.1,46.0,3.549999999999999,1.8,1.4,0.0,8.4,10.8,1.0,21.1,41.0,4.549999999999999,32.2,49.8,5.199999999999996,0.0
1379,214.4,0.22518307446090322,0.9546666666666667,0.0003333333333333334,0.045,0.0,92.0,199.1,118.2,0.3146666666666667,0.18533333333333332,0.16533333333333333,0.17466666666666666,0.15966666666666668,0.0003333333333333334,0.0,0.0,0.0,0.0,2.1,0.8,0.0,2.6,0.7,0.5499999999999989,3.4,0.3,0.0,77.3,83.4,5.0,34.3,61.0,4.549999999999999,26.8,44.5,3.0,1.9,1.4,0.0,9.0,11.1,1.0,20.3,43.7,4.549999999999999,36.7,53.1,5.549999999999999,0.0
1380,184.0,0.23296770907921313,0.9533333333333334,0.0003333333333333334,0.04633333333333333,0.0,89.0,172.0,122.1,0.31133333333333335,0.181,0.16133333333333333,0.17966666666666667,0.16633333333333333,0.0003333333333333334,0.0,0.0,0.0,0.0,1.7,0.8,0.0,2.3,0.8,0.0,1.4,0.4,0.0,65.3,83.9,5.0,32.9,61.2,4.549999999999999,22.6,41.6,3.549999999999999,2.1,1.6,0.5499999999999989,8.1,10.8,1.0,17.4,43.0,6.099999999999998,30.2,55.9,4.099999999999998,0.0
1381,186.6,0.2378408429159669,0.9533333333333334,0.001,0.045,0.0006666666666666668,85.1,171.2,102.3,0.30733333333333335,0.179,0.16366666666666668,0.179,0.17066666666666666,0.0003333333333333334,0.0,0.0,0.0,0.0,2.3,0.9,0.0,2.2,1.0,0.0,2.2,0.9,0.0,66.9,85.8,4.0,33.7,62.6,4.549999999999999,23.4,41.8,4.649999999999997,1.6,1.4,0.5499999999999989,7.4,12.5,1.0,16.9,41.6,4.549999999999999,30.0,51.5,4.549999999999999,0.0
1382,187.4,0.2857292410174472,0.9496666666666667,0.0006666666666666668,0.049,0.0006666666666666668,102.1,167.3,89.2,0.30433333333333334,0.18133333333333332,0.15833333333333333,0.18666666666666668,0.16899999999999998,0.0003333333333333334,0.0,0.0,0.0,0.0,1.8,1.3,0.0,2.2,1.1,1.0,1.7,0.9,0.0,67.6,87.5,5.549999999999999,33.2,61.8,6.649999999999997,23.7,44.1,4.099999999999998,1.4,0.9,0.5499999999999989,6.8,12.1,1.0,17.3,42.1,4.549999999999999,31.7,48.2,4.549999999999999,0.0
1383,183.5,0.25393474908995206,0.9470000000000001,0.0006666666666666668,0.05033333333333333,0.002,88.5,165.1,97.2,0.3,0.17766666666666667,0.15733333333333333,0.185,0.17966666666666667,0.0003333333333333334,0.0,0.0,0.0,0.0,2.6,1.5,0.0,1.9,1.3,1.0,2.2,0.5,0.0,68.4,81.7,8.199999999999996,31.9,63.9,6.099999999999998,23.0,48.8,5.0,2.5,0.9,0.0,6.8,13.3,1.0,14.4,42.8,4.549999999999999,29.8,45.3,5.099999999999998,0.0
1384,184.7,0.2758355969597871,0.9410000000000001,0.0016666666666666666,0.05600000000000001,0.0013333333333333335,96.4,161.7,91.7,0.29033333333333333,0.17833333333333334,0.162,0.18266666666666667,0.18633333333333332,0.0003333333333333334,0.0,0.0,0.0,0.0,1.8,1.2,0.0,1.7,1.6,1.0,2.0,0.7,0.0,65.7,83.4,10.299999999999994,34.7,64.0,5.549999999999999,21.5,49.4,5.099999999999998,1.7,0.8,0.0,7.4,13.5,1.549999999999999,18.8,37.9,4.099999999999998,29.4,47.5,4.549999999999999,0.0
1385,187.5,0.2659223875718962,0.9386666666666666,0.002,0.057999999999999996,0.0013333333333333335,92.5,166.3,90.4,0.2876666666666666,0.17633333333333334,0.16033333333333333,0.18433333333333332,0.191,0.0003333333333333334,0.0,0.0,0.0,0.0,1.9,1.1,0.0,2.9,1.4,0.0,2.4,1.1,0.0,64.8,85.0,9.849999999999993,33.0,61.1,5.549999999999999,24.2,49.4,4.0,2.4,0.7,0.0,6.8,14.5,2.0,18.0,36.2,5.0,31.1,49.5,4.549999999999999,0.0
1386,189.1,0.2779609325841545,0.9393333333333332,0.002,0.057666666666666665,0.001,98.7,168.2,88.5,0.282,0.17166666666666666,0.16466666666666668,0.18966666666666668,0.19166666666666665,0.0003333333333333334,0.0,0.0,0.0,0.0,2.2,1.3,0.0,2.2,1.6,0.0,1.3,1.1,0.5499999999999989,66.2,85.1,6.649999999999997,33.9,64.3,5.0,24.8,48.7,5.099999999999998,2.0,0.8,0.0,7.5,15.8,2.0,18.7,33.7,4.099999999999998,30.3,47.6,5.649999999999997,0.0
1387,182.9,0.2716304776578631,0.9463333333333332,0.0013333333333333335,0.051000000000000004,0.0013333333333333335,95.3,162.8,93.0,0.2803333333333333,0.172,0.16266666666666668,0.192,0.19266666666666668,0.0003333333333333334,0.0,0.0,0.0,0.0,1.3,1.7,0.0,2.2,1.8,0.0,1.2,1.3,0.5499999999999989,66.7,83.0,6.549999999999999,33.1,64.2,5.549999999999999,22.8,48.0,5.549999999999999,1.4,1.4,0.0,8.0,16.0,2.0,16.8,36.2,3.0,29.4,46.4,5.549999999999999,0.0
1388,190.8,0.2793156735058514,0.9456666666666667,0.0013333333333333335,0.05033333333333334,0.002666666666666667,98.5,169.8,85.3,0.2773333333333333,0.17033333333333334,0.16799999999999998,0.189,0.19533333333333333,0.0,0.0,0.0,0.0,0.0,1.9,1.2,0.0,2.4,1.6,0.0,1.5,1.4,0.5499999999999989,69.6,86.9,6.0,32.3,59.4,5.549999999999999,24.8,49.4,4.549999999999999,2.0,1.4,0.0,7.2,17.6,3.0,17.6,36.9,3.549999999999999,31.5,44.2,5.199999999999996,0.0
1389,183.0,0.25286177751213046,0.95,0.0003333333333333334,0.04533333333333334,0.004333333333333333,88.8,164.3,99.7,0.27466666666666667,0.17133333333333334,0.16666666666666669,0.188,0.19933333333333333,0.0,0.0,0.0,0.0,0.0,1.2,1.0,0.0,2.2,1.3,0.0,1.5,0.9,0.5499999999999989,66.7,92.9,6.549999999999999,32.7,55.1,4.0,23.4,50.3,5.0,1.5,1.4,0.0,6.9,17.7,2.0,18.2,37.0,3.549999999999999,28.7,42.4,4.649999999999997,0.0
1390,187.8,0.2786388330971412,0.9386666666666666,0.001666666666666667,0.058333333333333334,0.0013333333333333335,97.7,165.5,88.9,0.259,0.16966666666666666,0.16833333333333333,0.19433333333333333,0.20866666666666664,0.0,0.0,0.0,0.0,0.0,1.9,1.1,0.5499999999999989,3.5,1.3,0.0,1.7,0.9,1.0,67.2,91.2,7.649999999999997,32.7,59.1,3.549999999999999,23.8,47.8,6.649999999999997,2.3,1.3,0.0,6.4,17.3,3.099999999999998,16.3,36.8,3.0,32.0,43.2,5.0,0.0
1391,180.5,0.27453638008079284,0.9376666666666666,0.0036666666666666666,0.05733333333333333,0.0013333333333333335,94.5,160.2,91.3,0.2553333333333333,0.16666666666666666,0.174,0.19433333333333333,0.20966666666666667,0.0,0.0,0.0,0.0,0.0,2.2,1.2,0.5499999999999989,2.5,1.7,0.0,1.5,1.0,1.0,66.4,89.3,8.099999999999998,31.1,64.0,4.549999999999999,22.1,43.1,7.0,2.5,1.7,0.0,6.5,18.1,4.649999999999997,16.7,37.2,3.549999999999999,29.0,42.7,5.0,0.0
1392,169.0,0.28066232494833676,0.9333333333333333,0.004666666666666667,0.06,0.002,92.1,146.4,90.7,0.252,0.162,0.17666666666666667,0.2013333333333333,0.20800000000000002,0.0,0.0,0.0,0.0,0.0,1.5,1.4,1.0,2.3,1.9,0.5499999999999989,2.0,0.8,1.0,62.9,89.6,7.549999999999999,28.5,66.2,4.549999999999999,24.3,40.7,7.0,1.6,1.2,0.0,7.6,17.5,4.649999999999997,13.3,36.9,4.549999999999999,25.0,43.8,5.0,0.0
1393,169.3,0.30108357503088573,0.944,0.005666666666666667,0.049,0.0013333333333333335,94.7,142.9,78.1,0.24666666666666667,0.16366666666666668,0.176,0.21066666666666664,0.203,0.0,0.0,0.0,0.0,0.0,1.3,1.5,0.5499999999999989,1.8,3.3,0.5499999999999989,1.7,1.1,1.0,64.4,87.5,8.0,29.8,63.3,5.099999999999998,24.6,43.3,5.099999999999998,1.7,2.0,0.5499999999999989,5.6,16.1,3.549999999999999,15.0,37.4,2.549999999999999,23.4,44.5,3.549999999999999,0.0
1394,166.3,0.35228484195632764,0.942,0.006666666666666666,0.05033333333333333,0.001,108.6,138.0,62.6,0.24466666666666667,0.16,0.183,0.209,0.2033333333333333,0.0,0.0,0.0,0.0,0.0,2.3,1.8,0.5499999999999989,2.0,3.7,1.0,2.0,1.1,0.5499999999999989,66.1,78.4,8.649999999999997,25.9,66.7,7.299999999999994,21.3,41.8,4.549999999999999,2.4,2.4,0.5499999999999989,6.8,17.3,2.549999999999999,14.5,39.7,2.0,23.0,47.1,2.549999999999999,0.0
1395,162.2,0.32520724281331786,0.9390000000000001,0.009666666666666667,0.049333333333333326,0.002,97.5,133.4,69.3,0.23733333333333334,0.166,0.17833333333333332,0.22133333333333333,0.197,0.0,0.0,0.0,0.0,0.0,0.9,2.0,0.0,2.0,3.8,0.5499999999999989,1.5,1.3,0.5499999999999989,67.3,68.7,7.0,28.9,66.6,6.199999999999996,21.2,43.5,5.549999999999999,1.1,2.2,0.5499999999999989,4.8,18.2,2.0,13.9,42.7,3.549999999999999,20.6,51.0,3.549999999999999,0.0
1396,175.3,0.30581908192600393,0.9333333333333333,0.013666666666666666,0.04933333333333333,0.0036666666666666666,94.1,142.5,72.1,0.23266666666666666,0.16899999999999998,0.17833333333333332,0.22466666666666665,0.19533333333333333,0.0,0.0,0.0,0.0,0.0,2.2,2.3,0.0,2.4,4.4,0.5499999999999989,0.6,1.1,0.0,69.2,64.4,6.0,28.7,66.0,5.099999999999998,24.0,42.9,5.099999999999998,1.3,2.6,0.0,5.8,19.2,1.549999999999999,15.8,45.6,4.0,25.3,51.5,4.0,0.0
1397,169.8,0.33656943906921255,0.9333333333333333,0.014666666666666666,0.04766666666666667,0.004333333333333333,105.0,136.1,71.2,0.23266666666666666,0.16699999999999998,0.178,0.23033333333333333,0.192,0.0,0.0,0.0,0.0,0.0,2.6,2.8,0.5499999999999989,2.9,5.0,0.0,2.8,1.3,0.0,62.8,57.8,8.649999999999997,29.2,67.1,4.099999999999998,22.6,45.1,4.0,1.3,2.5,0.0,5.9,21.0,1.549999999999999,16.9,47.2,3.0,22.8,50.2,5.549999999999999,0.0
1398,169.1,0.31993141822578985,0.93,0.01566666666666667,0.04866666666666667,0.005666666666666667,97.2,134.9,73.1,0.23066666666666666,0.164,0.17833333333333334,0.238,0.189,0.0,0.0,0.0,0.0,0.0,1.6,2.7,0.5499999999999989,1.7,5.2,1.0,1.6,1.6,0.0,65.5,57.6,7.0,27.4,62.0,4.549999999999999,24.4,46.8,4.549999999999999,1.2,2.7,0.0,6.8,21.7,2.549999999999999,15.3,45.7,3.0,23.6,54.0,5.549999999999999,0.0
1399,173.1,0.3233603847396387,0.9283333333333333,0.018000000000000002,0.04866666666666667,0.005,99.4,136.3,72.3,0.22833333333333333,0.16266666666666668,0.18,0.23866666666666667,0.19033333333333333,0.0,0.0,0.0,0.0,0.0,1.8,2.8,0.5499999999999989,1.9,4.6,1.0,1.3,1.9,0.0,70.5,66.3,5.549999999999999,31.0,58.9,4.099999999999998,22.4,43.7,5.099999999999998,1.7,2.8,0.0,5.4,22.4,3.0,15.1,44.6,3.0,22.0,52.0,6.099999999999998,0.0
1400,172.8,0.3258634101864023,0.9256666666666666,0.023,0.04666666666666667,0.004666666666666667,100.4,137.1,71.6,0.22866666666666666,0.16566666666666668,0.18133333333333335,0.23900000000000002,0.18533333333333332,0.0,0.0,0.0,0.0,0.0,2.0,2.6,0.0,2.2,4.5,1.0,1.4,2.1,0.0,68.8,67.4,4.0,26.9,57.7,5.549999999999999,24.6,42.0,5.549999999999999,1.7,2.9,0.0,5.5,23.2,3.0,14.4,43.3,2.549999999999999,25.3,54.3,5.099999999999998,0.0
