t,num_new_requests,frac_requests_fulfilled,frac_traveling_cars,frac_charging_cars,frac_idling_cars,num_fulfilled_requests,num_queued_requests,num_abandoned_requests,frac_low_battery_cars,frac_med_battery_cars,frac_high_battery_cars,num_trip_requests_0,num_cars_region_0,num_charging_cars_region_0,num_trip_requests_1,num_cars_region_1,num_charging_cars_region_1,num_trip_requests_2,num_cars_region_2,num_charging_cars_region_2,num_trip_requests_3,num_cars_region_3,num_charging_cars_region_3,trial
13,4.3,0.33571428571428574,0.8333333333333334,0.0,0.16666666666666666,2.1,2.8,1.5,0.008333333333333333,0.9,0.09166666666666666,1.2,2.1,0.0,1.2,1.6,0.0,1.5,0.5,0.0,0.4,0.9,0.0,4.5
14,3.7,0.4426984126984127,0.9416666666666667,0.0,0.05833333333333333,2.9,2.0,1.6,0.041666666666666664,0.9083333333333334,0.049999999999999996,1.3,3.1,0.0,1.7,1.8,0.0,0.6,0.4,0.0,0.1,1.0,0.0,4.5
15,3.8,0.5025000000000001,0.8833333333333334,0.0,0.11666666666666665,2.5,2.2,1.1,0.05,0.9166666666666666,0.03333333333333333,1.2,0.5,0.0,1.4,1.5,0.0,0.7,0.3,0.0,0.5,0.7,0.0,4.5
16,3.6,0.5669047619047619,0.9083333333333334,0.0,0.09166666666666666,3.3,1.1,1.4,0.08333333333333333,0.8833333333333334,0.03333333333333333,1.2,0.6,0.0,1.6,2.0,0.0,0.7,0.4,0.0,0.1,0.5,0.0,4.5
17,4.1,0.44297619047619047,0.95,0.0,0.05,2.4,2.4,0.4,0.15,0.825,0.025,1.6,1.1,0.0,1.4,0.9,0.0,0.8,0.3,0.0,0.3,1.0,0.0,4.5
18,3.3,0.5351190476190476,0.8833333333333334,0.0,0.11666666666666667,3.2,1.4,1.1,0.2833333333333333,0.7083333333333334,0.008333333333333333,0.7,1.5,0.0,1.2,2.8,0.0,0.8,0.5,0.0,0.6,0.2,0.0,4.5
19,2.6,0.5847619047619047,0.8583333333333334,0.0,0.14166666666666666,2.4,0.8,0.8,0.4083333333333333,0.5833333333333334,0.008333333333333333,0.6,1.3,0.0,0.9,1.3,0.0,0.5,0.7,0.0,0.6,1.0,0.0,4.5
20,4.0,0.5530952380952381,0.9083333333333334,0.0,0.09166666666666666,2.7,1.6,0.5,0.5083333333333333,0.4833333333333333,0.008333333333333333,0.6,1.3,0.0,2.2,1.3,0.0,0.9,0.5,0.0,0.3,0.5,0.0,4.5
21,4.5,0.4961904761904762,0.9,0.0,0.1,2.9,2.5,0.7,0.6166666666666667,0.375,0.008333333333333333,0.6,1.2,0.0,2.5,0.5,0.0,1.0,0.7,0.0,0.4,1.0,0.0,4.5
22,4.8,0.40611832611832616,0.8833333333333334,0.0,0.11666666666666665,2.6,3.0,1.7,0.675,0.31666666666666665,0.008333333333333333,1.0,2.6,0.0,2.3,0.6,0.0,1.5,0.2,0.0,0.0,0.5,0.0,4.5
23,5.1,0.44666666666666666,0.925,0.0,0.075,3.5,2.6,2.0,0.7416666666666667,0.25833333333333336,0.0,1.0,2.2,0.0,2.6,0.9,0.0,1.2,0.0,0.0,0.3,0.5,0.0,4.5
24,5.5,0.44401709401709405,0.925,0.0,0.075,3.5,2.6,2.0,0.8,0.2,0.0,2.0,2.6,0.0,2.0,0.5,0.0,1.0,0.0,0.0,0.5,0.3,0.0,4.5
25,3.9,0.42980158730158735,0.9416666666666667,0.0,0.058333333333333334,2.8,2.3,1.4,0.875,0.125,0.0,1.2,2.3,0.0,1.6,0.1,0.0,0.9,0.2,0.0,0.2,0.2,0.0,4.5
26,4.6,0.34148629148629145,0.975,0.0,0.025,2.3,3.0,1.6,0.9166666666666666,0.08333333333333333,0.0,1.7,1.4,0.0,1.6,0.2,0.0,1.1,0.1,0.0,0.2,0.4,0.0,4.5
27,5.2,0.3682142857142857,0.9,0.0,0.09999999999999999,2.8,3.3,2.1,0.9416666666666667,0.05833333333333333,0.0,1.7,1.2,0.0,1.8,0.5,0.0,1.3,0.6,0.0,0.4,0.4,0.0,4.5
28,5.1,0.32525613275613274,0.8833333333333334,0.0,0.11666666666666665,2.8,3.5,2.1,0.975,0.025,0.0,1.4,1.3,0.0,1.7,1.1,0.0,1.5,0.4,0.0,0.5,0.6,0.0,4.5
29,5.1,0.23557692307692307,0.8,0.0,0.2,2.0,3.8,2.8,0.9916666666666666,0.008333333333333333,0.0,0.8,1.6,0.0,2.1,1.3,0.0,1.7,0.9,0.0,0.5,0.7,0.0,4.5
30,5.3,0.19476190476190475,0.7166666666666666,0.0,0.2833333333333333,1.7,4.1,3.3,0.9916666666666666,0.008333333333333333,0.0,1.6,2.4,0.0,2.2,0.8,0.0,1.2,1.4,0.0,0.3,0.6,0.0,4.5
31,4.8,0.21115079365079364,0.5666666666666667,0.0,0.4333333333333333,1.8,3.4,3.7,0.9916666666666666,0.008333333333333333,0.0,1.2,2.5,0.0,2.1,1.0,0.0,1.2,1.3,0.0,0.3,1.2,0.0,4.5
32,4.2,0.24154761904761904,0.4916666666666667,0.0,0.5083333333333333,1.7,3.2,2.7,1.0,0.0,0.0,0.8,2.9,0.0,2.0,0.9,0.0,0.9,1.6,0.0,0.5,2.2,0.0,4.5
33,5.2,0.1561951936951937,0.39166666666666666,0.0,0.6083333333333333,1.3,4.1,3.0,1.0,0.0,0.0,1.5,3.2,0.0,2.6,0.8,0.0,1.0,1.4,0.0,0.1,2.4,0.0,4.5
34,4.5,0.14977272727272725,0.36666666666666664,0.0,0.6333333333333333,1.5,3.6,3.5,1.0,0.0,0.0,1.1,4.1,0.0,2.0,1.0,0.0,0.8,1.6,0.0,0.6,2.5,0.0,4.5
35,4.4,0.21365079365079365,0.36666666666666664,0.0,0.6333333333333333,1.7,3.1,3.2,1.0,0.0,0.0,0.9,4.4,0.0,2.3,1.6,0.0,0.9,1.4,0.0,0.3,2.2,0.0,4.5
36,5.9,0.14208485958485959,0.325,0.0,0.675,1.3,5.0,2.7,1.0,0.0,0.0,1.0,4.5,0.0,3.5,2.4,0.0,1.1,1.5,0.0,0.3,1.5,0.0,4.5
37,5.7,0.18184898434898436,0.20833333333333334,0.0,0.7916666666666666,1.8,4.9,4.0,1.0,0.0,0.0,1.4,5.3,0.0,3.4,3.2,0.0,0.6,1.4,0.0,0.3,1.1,0.0,4.5
38,6.8,0.1310966810966811,0.18333333333333332,0.0,0.8166666666666667,1.5,6.4,3.8,1.0,0.0,0.0,1.0,5.4,0.0,3.9,2.8,0.0,1.4,1.9,0.0,0.5,1.3,0.0,4.5
39,5.0,0.09495726495726496,0.125,0.0,0.875,1.1,4.3,6.0,1.0,0.0,0.0,0.6,5.4,0.0,3.1,2.9,0.0,1.0,1.9,0.0,0.3,1.4,0.0,4.5
40,5.2,0.11599567099567101,0.10833333333333332,0.0,0.8916666666666666,1.1,4.3,4.1,1.0,0.0,0.0,0.7,5.4,0.0,3.5,3.0,0.0,1.0,1.9,0.0,0.0,1.4,0.0,4.5
41,5.3,0.14062881562881563,0.125,0.0,0.875,1.2,4.3,4.1,1.0,0.0,0.0,0.9,5.4,0.0,2.9,2.9,0.0,1.4,1.9,0.0,0.1,1.5,0.0,4.5
42,6.2,0.10936507936507936,0.08333333333333333,0.0,0.9166666666666666,1.1,5.3,4.1,1.0,0.0,0.0,1.1,5.4,0.0,3.1,3.0,0.0,1.6,2.1,0.0,0.4,1.3,0.0,4.5
43,5.5,0.09355672105672105,0.075,0.0,0.925,1.0,4.6,5.2,1.0,0.0,0.0,0.7,5.4,0.0,3.3,3.0,0.0,0.8,2.2,0.0,0.7,1.3,0.0,4.5
44,5.5,0.04575757575757576,0.05,0.0,0.95,0.5,5.2,4.4,1.0,0.0,0.0,0.7,5.4,0.0,3.2,3.1,0.0,1.3,2.1,0.0,0.3,1.3,0.0,4.5
45,5.3,0.09037962037962038,0.08333333333333333,0.0,0.9166666666666666,1.1,4.4,5.0,1.0,0.0,0.0,1.9,5.5,0.0,2.6,2.9,0.0,0.8,2.3,0.0,0.0,1.3,0.0,4.5
46,5.5,0.0797136197136197,0.06666666666666667,0.0,0.9333333333333332,0.8,4.7,4.4,1.0,0.0,0.0,1.0,5.5,0.0,3.2,3.0,0.0,1.2,2.2,0.0,0.1,1.3,0.0,4.5
47,5.4,0.04734487734487734,0.041666666666666664,0.0,0.9583333333333333,0.5,4.9,4.7,1.0,0.0,0.0,1.2,5.5,0.0,2.7,3.1,0.0,1.2,2.1,0.0,0.3,1.3,0.0,4.5
