t,num_new_requests,frac_requests_fulfilled,frac_traveling_cars,frac_charging_cars,frac_idling_cars,num_fulfilled_requests,num_queued_requests,num_abandoned_requests,frac_low_battery_cars,frac_med_battery_cars,frac_high_battery_cars,num_trip_requests_0,num_cars_region_0,num_charging_cars_region_0,num_trip_requests_1,num_cars_region_1,num_charging_cars_region_1,num_trip_requests_2,num_cars_region_2,num_charging_cars_region_2,num_trip_requests_3,num_cars_region_3,num_charging_cars_region_3,trial
35,8.26,0.4406783355533356,0.3825,0.05583333333333333,0.5616666666666666,3.6,0.0,4.66,0.2041666666666667,0.6958333333333333,0.1,1.38,8.05,2.0,2.31,1.17,0.0,2.33,0.91,0.04999999999999716,2.24,0.88,1.0,49.5
36,9.08,0.4474315921007097,0.42583333333333334,0.056666666666666664,0.5175,4.11,0.0,4.97,0.24666666666666667,0.5975,0.15583333333333335,1.58,7.99,2.0,2.33,1.15,0.0,2.72,0.85,0.0,2.45,1.01,0.0,49.5
37,8.56,0.4461447049682344,0.38666666666666666,0.08416666666666667,0.5291666666666667,3.66,0.0,4.9,0.26916666666666667,0.5183333333333333,0.2125,1.45,8.1,2.0,2.55,1.07,0.04999999999999716,2.4,0.89,1.0,2.16,0.95,1.0,49.5
38,8.32,0.47422773141890784,0.4025,0.075,0.5225,3.83,0.0,4.49,0.2583333333333333,0.445,0.2966666666666667,1.41,8.06,2.0,2.13,0.9,0.04999999999999716,2.47,0.96,1.0,2.31,1.08,1.0,49.5
39,8.4,0.47319713293242704,0.3975,0.08583333333333332,0.5166666666666666,3.77,0.0,4.63,0.2375,0.39083333333333337,0.37166666666666665,1.61,8.23,2.0,2.3,0.94,0.04999999999999716,2.44,0.8,1.0,2.05,1.03,1.0,49.5
40,8.16,0.49278066378066376,0.4091666666666666,0.065,0.5258333333333334,3.92,0.0,4.24,0.21166666666666667,0.33083333333333337,0.4575,1.55,7.94,2.0,2.2,1.17,1.0,2.13,1.02,0.0,2.28,0.87,0.04999999999999716,49.5
41,8.32,0.44784473859473856,0.375,0.065,0.56,3.52,0.0,4.8,0.18333333333333332,0.2941666666666667,0.5225,1.42,7.98,2.0,2.22,1.1,1.0,2.33,0.98,1.0,2.35,0.96,1.0,49.5
42,8.93,0.4772680974855898,0.41583333333333333,0.0525,0.5316666666666666,3.99,0.0,4.94,0.1675,0.245,0.5875,1.6,7.83,2.0,2.63,1.32,0.0,2.44,0.96,0.0,2.26,0.89,0.04999999999999716,49.5
43,7.98,0.4811837051837052,0.39416666666666667,0.056666666666666664,0.5491666666666667,3.73,0.0,4.25,0.155,0.20666666666666667,0.6383333333333333,1.37,7.78,2.0,2.16,1.24,1.0,2.19,1.01,0.0,2.26,0.97,0.0,49.5
44,8.64,0.4528372607784372,0.4058333333333334,0.045,0.5491666666666667,3.87,0.0,4.77,0.11583333333333334,0.19416666666666668,0.69,1.59,7.97,2.0,2.54,1.08,0.04999999999999716,2.34,1.05,0.0,2.17,0.9,0.0,49.5
45,8.59,0.42043367253661373,0.37916666666666665,0.03583333333333333,0.585,3.57,0.0,5.02,0.085,0.18416666666666667,0.7308333333333333,1.19,7.91,2.0,2.27,0.99,0.0,2.62,1.04,0.0,2.51,1.08,1.0,49.5
46,8.56,0.43514984688514097,0.38083333333333336,0.03083333333333333,0.5883333333333334,3.58,0.0,4.98,0.05333333333333333,0.18583333333333332,0.7608333333333333,1.48,8.33,2.0,2.41,0.9,0.0,2.3,0.73,0.0,2.37,1.04,0.04999999999999716,49.5
47,8.91,0.4264708763458763,0.4041666666666666,0.013333333333333332,0.5825,3.85,0.0,5.06,0.0325,0.18916666666666668,0.7783333333333333,1.52,8.15,1.0,2.41,1.01,0.0,2.5,0.92,0.0,2.48,0.92,0.0,49.5
